LOCAL;DATA;HORA;Temp. Ins. (C);TEMP MAX;Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);PA INST;Pressao Max. (hPa);Pressao Min. (hPa);VEL VEN MED;Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
MACEIO;19/02/2024;1900;29,2;30,6;29,2;81;81;72;1000,5;1000,5;1000,2;4,1;97;7,1;712,9;0
MACEIO;19/02/2024;2000;28,7;29,8;28,7;82;82;77;1000,3;1000,5;1000,1;4;82;6,7;530;0
MACEIO;19/02/2024;2100;27,9;28,7;27,9;88;88;82;1000,6;1000,6;1000,3;3,1;84;6,2;70,2;0
MACEIO;19/02/2024;2200;27,5;27,9;27,5;90;91;88;1001,1;1001,1;1000,6;2,5;73;5,9;;0
MACEIO;19/02/2024;2300;27,1;27,5;27,1;91;91;90;1002;1002;1001,1;1,9;76;4,4;;0
MACEIO;20/02/2024;0;27,1;27,2;27;93;93;91;1002,3;1002,3;1002;1,8;75;3,4;;0
MACEIO;20/02/2024;100;26,6;27,1;26,6;95;95;93;1002,6;1002,7;1002,3;1,7;356;3,3;;0
MACEIO;20/02/2024;200;26,2;26,6;26,1;98;98;95;1002,2;1002,7;1002,2;0,9;22;2,5;;0
MACEIO;20/02/2024;300;25,9;26,2;25,9;98;99;98;1001,7;1002,2;1001,7;1,5;51;3;;0
MACEIO;20/02/2024;400;25,6;25,9;25,6;99;99;98;1001,2;1001,7;1001,2;0,2;253;2,5;;0,2
MACEIO;20/02/2024;500;25,3;25,7;25,3;100;100;99;1000,3;1001,2;1000,3;0,4;39;0,8;;0
MACEIO;20/02/2024;600;25,2;25,4;25,2;100;100;100;1000,1;1000,3;999,9;0,4;104;0,9;;0
MACEIO;20/02/2024;700;25,4;25,4;25;100;100;100;1000,1;1000,1;999,9;1,3;318;2,6;;0
MACEIO;20/02/2024;800;25,4;25,4;25,3;100;100;100;1000,4;1000,4;1000,1;1;305;2,6;;0
MACEIO;20/02/2024;900;25,3;25,4;25,2;100;100;100;1000,9;1000,9;1000,4;0,5;279;1,8;24,6;0
MACEIO;20/02/2024;1000;26,1;26,1;25,2;100;100;100;1001,5;1001,5;1000,9;0,7;51;1,3;213,2;0
MACEIO;20/02/2024;1100;27,9;27,9;26,1;94;100;94;1001,8;1001,8;1001,4;1,7;351;3,2;712,2;0
MACEIO;20/02/2024;1200;30,9;30,9;28;76;94;75;1001,9;1002;1001,7;2,8;35;5,8;2591,5;0
MACEIO;20/02/2024;1300;31,9;32;30,1;66;76;65;1002;1002,1;1001,9;2,5;41;6,3;3047,7;0
MACEIO;20/02/2024;1400;31,9;32,6;30,8;68;69;63;1001,5;1002;1001,5;2,3;58;5,5;2337,7;0
MACEIO;20/02/2024;1500;32,3;33,2;30,4;67;76;64;1000,8;1001,5;1000,8;3,6;83;6,7;2960,8;0
MACEIO;20/02/2024;1600;31,6;32,6;30,1;71;76;67;999,6;1000,8;999,6;4,6;98;9;2561,3;0,2
MACEIO;20/02/2024;1700;32,2;33,2;31,1;71;72;63;999,1;999,6;999,1;4,6;86;9,2;2587;0
MACEIO;20/02/2024;1800;31;32,8;30,5;69;71;63;998,9;999,2;998,9;3,5;45;8,1;1739,5;0
MACEIO;20/02/2024;1900;30,5;31,9;30,5;70;70;63;999,1;999,1;998,8;4,4;87;7,4;1232,4;0
MACEIO;20/02/2024;2000;28,9;30,5;28,9;80;80;70;999,7;999,7;999,1;4,9;75;8,1;478,4;0
MACEIO;20/02/2024;2100;28,2;28,9;28,2;84;84;80;1000,4;1000,4;999,7;3,8;65;8,2;78,4;0
MACEIO;20/02/2024;2200;28;28,2;27,9;88;88;84;1001,3;1001,3;1000,4;3,9;63;6,9;;0
MACEIO;20/02/2024;2300;27,7;28;27,7;89;90;88;1002;1002;1001,3;3,5;54;6,5;;0
MACEIO;21/02/2024;0;27,3;27,7;27,2;90;91;89;1002,8;1002,8;1002;2,6;55;5,5;;0
MACEIO;21/02/2024;100;26,6;27,3;26,6;94;94;90;1003,2;1003,2;1002,8;1,2;38;4,3;;0
MACEIO;21/02/2024;200;27;27,1;26,5;92;95;92;1002,9;1003,3;1002,9;2,2;54;3,7;;0
MACEIO;21/02/2024;300;26,3;27,3;26,3;95;95;92;1002,4;1002,9;1002,4;2,2;19;4,1;;0
MACEIO;21/02/2024;400;25,9;26,3;25,9;95;95;95;1001,8;1002,4;1001,8;1,5;6;3,3;;0
MACEIO;21/02/2024;500;25,4;25,9;25,4;97;97;94;1001,2;1001,9;1001,2;1,6;29;3,6;;1,2
MACEIO;21/02/2024;600;25;25,5;25;97;98;97;1001;1001,2;1000,9;1,3;29;3,5;;0
MACEIO;21/02/2024;700;24,6;25;24,6;99;99;97;1001,3;1001,4;1000,9;0,3;198;2,2;;0
MACEIO;21/02/2024;800;24,6;24,7;24,4;97;99;97;1001,8;1001,8;1001,3;1,4;29;2,5;;0
MACEIO;21/02/2024;900;24,6;24,7;24,5;99;99;97;1002,1;1002,1;1001,8;1,7;355;3,4;28;1
MACEIO;21/02/2024;1000;25,4;25,5;24,6;94;99;94;1003,1;1003,1;1002,1;2,1;52;4,1;298;0,2
MACEIO;21/02/2024;1100;27,7;27,7;25,1;88;97;88;1003,5;1003,5;1003,1;2,9;39;5,4;1465,9;0,2
MACEIO;21/02/2024;1200;29,6;30;27,7;78;89;77;1003,5;1003,6;1003,4;3,7;59;6,8;2594,5;0
MACEIO;21/02/2024;1300;27,7;29,6;26,9;89;92;77;1003,2;1003,5;1003,1;3,5;32;7,6;1240,9;2,6
MACEIO;21/02/2024;1400;26,9;29,3;25,5;93;94;81;1003,1;1003,5;1003,1;2,7;50;10,3;1404,4;1,8
MACEIO;21/02/2024;1500;29,5;31;26,8;77;94;72;1002,2;1003,1;1002,2;4,2;87;6,8;3429,6;0
MACEIO;21/02/2024;1600;26,6;30,1;26,5;93;93;77;1001,7;1002,4;1001,7;1,2;305;8,3;1131,5;5,2
MACEIO;21/02/2024;1700;29,2;31;26,6;79;94;74;1000,6;1001,7;1000,6;3,2;76;6,2;2807,9;0
MACEIO;21/02/2024;1800;29,7;30,9;28,7;75;84;70;1000,2;1000,6;1000,2;4;72;6,7;1472,4;0,2
MACEIO;21/02/2024;1900;29,1;30,2;29,1;80;80;73;1000,5;1000,6;1000;4,5;63;8,2;1051,6;0
MACEIO;21/02/2024;2000;28,3;29,1;28,3;84;85;80;1000,4;1000,5;1000,3;4,5;76;7,8;463,8;0
MACEIO;21/02/2024;2100;27,8;28,3;27,8;85;87;84;1001,3;1001,3;1000,4;3,8;64;7,2;128,3;0
MACEIO;21/02/2024;2200;27,1;27,8;27,1;90;90;85;1002,1;1002,1;1001,3;2,4;48;6,1;;0
MACEIO;21/02/2024;2300;26,5;27,1;26,4;95;95;90;1002,9;1002,9;1002,1;1,4;43;4,1;;0
MACEIO;22/02/2024;0;26,1;26,6;26;97;97;95;1003,2;1003,2;1002,8;1,1;27;2,2;;0
MACEIO;22/02/2024;100;25,8;26,1;25,8;98;98;97;1003,7;1003,7;1003,2;0,9;15;1,8;;0
MACEIO;22/02/2024;200;25,4;25,8;25,4;99;99;98;1003,4;1003,8;1003,4;0,7;352;1,8;;0
MACEIO;22/02/2024;300;25;25,4;25;99;99;99;1003;1003,4;1003;0,7;4;1,6;;0
MACEIO;22/02/2024;400;24,9;25;24,8;100;100;99;1002,2;1003;1002,2;0,9;342;2,1;;0
MACEIO;22/02/2024;500;24,5;25;24,5;100;100;99;1001,7;1002,2;1001,7;0,8;350;2;;0
MACEIO;22/02/2024;600;24,7;24,8;24,5;100;100;100;1001,9;1002;1001,7;0,6;276;2,4;;0
MACEIO;22/02/2024;700;24,8;24,9;24,7;99;100;99;1002,1;1002,2;1001,9;1;345;2,7;;0
MACEIO;22/02/2024;800;24,2;24,8;24,2;100;100;99;1002,3;1002,4;1002,1;0,2;65;1,7;;0
MACEIO;22/02/2024;900;25;25;24,1;100;100;100;1003;1003;1002,3;0,5;304;1,3;78,7;0
MACEIO;22/02/2024;1000;27,9;28;25;89;100;89;1003,7;1003,7;1003;1,7;339;3,3;809;0
MACEIO;22/02/2024;1100;28,6;28,8;27,4;84;90;83;1004,3;1004,3;1003,7;1,9;26;3,7;1245,5;0
MACEIO;22/02/2024;1200;30,6;30,6;28,6;75;84;73;1004,6;1004,7;1004,3;2,8;55;5,3;2090,5;0
MACEIO;22/02/2024;1300;30,7;31,8;29,7;72;78;68;1004,4;1004,6;1004,3;3,2;64;7;2554,4;0
MACEIO;22/02/2024;1400;31,3;31,8;30,6;65;74;63;1004,1;1004,5;1004,1;4,2;69;6,6;2296,6;0
MACEIO;22/02/2024;1500;31;31,9;30,5;70;73;65;1003,5;1004,2;1003,5;3,8;73;7,1;2064,6;0
MACEIO;22/02/2024;1600;32,6;32,7;30,8;58;71;58;1003;1003,5;1003;4;62;7,8;2733,2;0
MACEIO;22/02/2024;1700;31,7;32,6;31,2;65;69;58;1002,5;1003;1002,5;4,2;88;8,3;2692,2;0
MACEIO;22/02/2024;1800;31,9;32,3;31,3;62;67;61;1001,9;1002,6;1001,8;4,6;70;8;2528,3;0
MACEIO;22/02/2024;1900;30,5;31,9;30,5;69;70;62;1001,4;1001,9;1001,3;5,1;75;8;1746,9;0
MACEIO;22/02/2024;2000;29,1;30,6;29;81;81;66;1001,8;1001,9;1001,4;5,4;90;8,4;926,5;0
MACEIO;22/02/2024;2100;28,3;29,3;28,3;86;86;79;1002,2;1002,2;1001,8;4,2;77;7,8;124;0
MACEIO;22/02/2024;2200;27,8;28,3;27,8;89;89;85;1003,3;1003,3;1002,2;2,4;67;7,1;;0
MACEIO;22/02/2024;2300;27,6;27,9;27,6;91;91;89;1004;1004;1003,2;2,9;74;6,1;;0
MACEIO;23/02/2024;0;27,2;27,6;27,2;92;92;91;1004,7;1004,7;1004;1,7;71;4,9;;0
MACEIO;23/02/2024;100;27,1;27,4;27;93;93;91;1005;1005,1;1004,7;1,8;50;3,8;;0
MACEIO;23/02/2024;200;26,7;27,1;26,6;95;95;93;1004,7;1005;1004,7;1,3;45;3,4;;1,8
MACEIO;23/02/2024;300;26,1;26,7;26,1;98;98;95;1004,1;1004,7;1004,1;1,3;24;3,4;;0
MACEIO;23/02/2024;400;25,7;26,1;25,7;100;100;98;1003,5;1004,1;1003,5;0,6;82;1,9;;0
MACEIO;23/02/2024;500;25,5;25,8;25,5;100;100;100;1003,2;1003,5;1003,1;0,6;303;1,6;;0
MACEIO;23/02/2024;600;25,5;25,6;25,4;100;100;100;1003;1003,2;1002,9;0,4;71;1,6;;0,2
MACEIO;23/02/2024;700;25,5;25,5;25,2;100;100;100;1003,1;1003,2;1003;0,6;352;1,2;;0
MACEIO;23/02/2024;800;25,4;25,5;25,4;100;100;100;1003,5;1003,5;1003;0,2;290;1,5;;0,2
MACEIO;23/02/2024;900;25,5;25,7;24,8;99;100;98;1004;1004;1003,5;0,5;347;4,7;35,6;1,4
MACEIO;23/02/2024;1000;26,3;26,3;25,5;95;100;94;1005;1005;1004;1,2;5;4,4;401,6;0,2
MACEIO;23/02/2024;1100;27,5;28;26,3;89;95;86;1005,6;1005,6;1005;1,4;66;2,5;950,9;0,2
MACEIO;23/02/2024;1200;27,7;27,8;27,1;91;94;88;1005,7;1005,9;1005,5;0,9;132;4,2;936,1;1
MACEIO;23/02/2024;1300;29,7;30,6;27,7;78;92;74;1006;1006,1;1005,5;5,7;104;9,8;2822,6;0
MACEIO;23/02/2024;1400;30,8;30,9;29,1;71;81;69;1005,4;1006;1005,4;5,2;109;10,3;3268,7;0
MACEIO;23/02/2024;1500;30,8;31,8;30,3;69;74;66;1005;1005,4;1005;4,4;95;8,7;3612,9;0
MACEIO;23/02/2024;1600;31;31,9;30,2;69;73;65;1004,5;1005,1;1004,5;4,3;110;8,4;3701;0
MACEIO;23/02/2024;1700;30,4;31,6;30,1;70;71;65;1004;1004,5;1004;4,7;108;8,5;2930,7;0
MACEIO;23/02/2024;1800;30;31,6;30;69;72;64;1003,6;1004;1003,5;4,7;109;8,1;2546,9;0
MACEIO;23/02/2024;1900;29,5;30,6;29,3;72;74;65;1003,5;1003,7;1003,4;3,9;114;7,5;1266,8;0
MACEIO;23/02/2024;2000;28,8;29,9;28,7;77;78;71;1004,1;1004,1;1003,5;3,8;108;7,1;440,2;0
MACEIO;23/02/2024;2100;28,2;28,8;28,2;82;82;77;1004,5;1004,5;1004;3,1;116;6,5;82,7;0
MACEIO;23/02/2024;2200;26,9;28,2;26,7;91;91;82;1004,8;1004,8;1004,5;2;129;7,1;;1,2
MACEIO;23/02/2024;2300;26,8;27;26,6;91;92;90;1005,5;1005,5;1004,8;2;122;4,4;;0
MACEIO;24/02/2024;0;27;27;26,6;91;93;90;1006;1006;1005,5;1,3;130;3,8;;0
MACEIO;24/02/2024;100;26,9;27,1;26,9;90;91;90;1006,4;1006,5;1006;1,1;132;3,2;;0
MACEIO;24/02/2024;200;26,4;26,9;26,3;94;94;90;1006,1;1006,4;1006,1;1,2;124;2,6;;0,2
MACEIO;24/02/2024;300;26,5;26,6;25,9;93;97;93;1005,8;1006,1;1005,8;1,7;132;3,1;;0,2
MACEIO;24/02/2024;400;25,5;26,6;25,4;97;97;91;1005,4;1005,8;1005,3;0,5;99;4,7;;0,2
MACEIO;24/02/2024;500;25,8;25,8;25,3;95;97;95;1004,7;1005,4;1004,7;1;135;2,3;;0
MACEIO;24/02/2024;600;24,9;25,8;24,9;98;98;95;1004,3;1004,7;1004,3;0,6;247;1,8;;0
MACEIO;24/02/2024;700;24,6;24,9;24,6;100;100;98;1004,6;1004,6;1004,2;0,5;251;1,3;;0
MACEIO;24/02/2024;800;24,4;24,7;24,4;100;100;100;1004,4;1004,7;1004,3;0,7;236;1,7;;0
MACEIO;24/02/2024;900;24,3;24,4;24,1;100;100;100;1005,1;1005,1;1004,3;0,6;307;1,8;35,5;0
MACEIO;24/02/2024;1000;26,6;26,8;24,3;91;100;91;1005,5;1005,5;1004,8;1;210;2,6;718,1;0
MACEIO;24/02/2024;1100;28,8;28,8;26,4;82;92;79;1006,3;1006,5;1005,5;2,5;172;4,6;1735,6;0
MACEIO;24/02/2024;1200;29,1;29,9;28,3;77;82;73;1006,8;1006,8;1006,1;3,1;187;5,6;2052,2;0
MACEIO;24/02/2024;1300;28,8;29,8;28,5;74;78;72;1007,3;1007,3;1006,7;4,1;162;7,6;1483,1;0
MACEIO;24/02/2024;1400;30,3;30,4;28,6;69;77;68;1006,2;1007,3;1006,2;3,9;179;7,6;1787,3;0
MACEIO;24/02/2024;1500;28,5;31,1;28,3;81;81;63;1006;1006,2;1006;5,3;166;10,2;3011,3;0
MACEIO;24/02/2024;1600;28,9;29,3;27,9;78;82;74;1005,4;1006;1005,4;3,9;164;10,5;2468,1;0
MACEIO;24/02/2024;1700;28,5;29,2;27,7;77;83;76;1004,9;1005,4;1004,9;4,6;181;9,4;1597,4;0
MACEIO;24/02/2024;1800;28,8;29,1;28,3;76;79;75;1004,7;1005,1;1004,7;4,8;168;9,4;1790,3;0
MACEIO;24/02/2024;1900;28,6;28,8;27;78;88;76;1004,4;1004,8;1004,4;3,8;173;8,6;1305,9;0,2
MACEIO;24/02/2024;2000;27,9;28,7;27,8;80;83;78;1004,7;1004,7;1004,3;3,7;151;7,3;780,9;0
MACEIO;24/02/2024;2100;27,2;27,9;27,2;85;86;80;1004,9;1004,9;1004,6;2,4;126;5,8;70,9;0
MACEIO;24/02/2024;2200;27,1;27,3;27,1;87;87;85;1004,7;1004,9;1004,7;1,6;132;5;;0
MACEIO;24/02/2024;2300;27,3;27,5;27;87;88;85;1005;1005,1;1004,7;2,1;127;5,2;;0
MACEIO;25/02/2024;0;27,3;27,5;27,2;88;88;86;1005,4;1005,4;1005;2,3;135;5,6;;0
MACEIO;25/02/2024;100;27,2;27,4;27,1;89;89;87;1005,5;1005,7;1005,4;2,1;119;5,7;;0
MACEIO;25/02/2024;200;26,6;27,3;26,5;92;92;88;1005,1;1005,5;1005,1;2,9;112;7,8;;0,2
MACEIO;25/02/2024;300;26,8;26,9;26,6;89;92;88;1004,6;1005,1;1004,6;2,4;115;6,3;;0
MACEIO;25/02/2024;400;26,7;26,9;26,7;88;89;87;1003,9;1004,6;1003,9;1,7;116;5,4;;0
MACEIO;25/02/2024;500;26,7;26,8;26,5;86;89;86;1003,6;1003,9;1003,5;1,5;133;4,3;;0
MACEIO;25/02/2024;600;26,7;27;26,5;91;91;86;1003,5;1003,6;1003,4;1,3;136;4,5;;0
MACEIO;25/02/2024;700;26,8;26,9;26,6;85;91;85;1003,7;1003,7;1003,5;2,5;123;5,9;;0
MACEIO;25/02/2024;800;26,8;27;26,7;85;85;84;1004,2;1004,2;1003,7;1,9;133;5;;0
MACEIO;25/02/2024;900;27,1;27,1;26,7;83;85;83;1004,7;1004,7;1004,2;1,6;126;4,8;61,5;0
MACEIO;25/02/2024;1000;28,5;28,5;27,1;78;83;77;1005;1005;1004,6;2;116;5,8;459,7;0
MACEIO;25/02/2024;1100;29,1;29,3;28,4;73;78;71;1005,6;1005,6;1005,1;3,9;132;7,6;1525;0,2
MACEIO;25/02/2024;1200;29,6;29,6;28,3;70;80;70;1005,7;1005,8;1005,5;4,1;142;8,6;1875,9;0
MACEIO;25/02/2024;1300;30;31;28,9;69;75;67;1005,5;1005,8;1005,5;4,9;132;10,9;2367,4;0
MACEIO;25/02/2024;1400;30,1;31,3;30;66;69;62;1005,2;1005,5;1005,1;4,8;118;10,9;3240,5;0
MACEIO;25/02/2024;1500;30,5;31,3;29,7;69;69;64;1004,4;1005,2;1004,4;4,3;132;9,2;2733,6;0
MACEIO;25/02/2024;1600;30,3;31;29,5;68;72;62;1003,9;1004,4;1003,9;3,8;132;8,7;2076,8;0
MACEIO;25/02/2024;1700;30,7;31,4;29,5;63;70;62;1003,2;1003,9;1003,2;4,2;132;8,7;2211;0
MACEIO;25/02/2024;1800;30,9;31,4;29,8;61;66;57;1002,9;1003,2;1002,8;4;173;8,3;2262,7;0
MACEIO;25/02/2024;1900;29,9;31;29,7;65;67;61;1003,1;1003,1;1002,8;4,2;172;9,2;2060,1;0
MACEIO;25/02/2024;2000;28,8;30;28,8;72;72;64;1003,6;1003,6;1003;4,3;167;9,2;905,2;0
MACEIO;25/02/2024;2100;28,2;28,9;28,2;76;76;70;1004;1004;1003,6;3,6;163;7,8;104,7;0
MACEIO;25/02/2024;2200;27,9;28,2;27,8;79;79;76;1004,1;1004,1;1003,9;2,6;155;6,9;;0
MACEIO;25/02/2024;2300;27,6;28;27,5;83;84;78;1004,8;1004,9;1004,1;2,2;153;7;;0
MACEIO;26/02/2024;0;27,6;27,9;27,5;78;84;78;1005,4;1005,4;1004,8;2,5;147;6;;0
MACEIO;26/02/2024;100;27,4;27,6;27,3;79;80;78;1005,3;1005,5;1005,3;2,1;153;5,4;;0
MACEIO;26/02/2024;200;27,1;27,4;27;82;82;79;1004,7;1005,3;1004,7;1,9;156;4,8;;0
MACEIO;26/02/2024;300;26,8;27,2;26,7;85;85;82;1003,9;1004,7;1003,9;1,4;157;4,4;;0
MACEIO;26/02/2024;400;27;27,1;26,7;85;86;84;1002,9;1003,9;1002,9;1,9;163;4,1;;0
MACEIO;26/02/2024;500;27,3;27,3;27;83;85;82;1002,4;1002,9;1002,4;1,8;154;5,3;;0
MACEIO;26/02/2024;600;27,2;27,3;27,1;81;84;80;1002,2;1002,4;1002,2;2,4;148;5,9;;0
MACEIO;26/02/2024;700;27,1;27,4;27,1;82;83;81;1002,5;1002,5;1002,2;2,2;138;6,1;;0
MACEIO;26/02/2024;800;26,9;27,1;26,9;83;83;80;1002,7;1002,7;1002,4;1,7;147;5,2;;0
MACEIO;26/02/2024;900;27,2;27,2;26,8;82;83;82;1002,9;1002,9;1002,7;1,7;134;4,3;52,9;0
MACEIO;26/02/2024;1000;28,8;28,8;27,2;75;82;74;1003,6;1003,6;1002,9;2,3;148;6,3;757,8;0
MACEIO;26/02/2024;1100;29,8;29,9;28;69;77;68;1003,9;1003,9;1003,6;4;109;6,7;1729;0
MACEIO;26/02/2024;1200;30,6;30,9;28,8;67;72;64;1004,2;1004,2;1003,9;3,5;121;7;2350,9;0
MACEIO;26/02/2024;1300;31;31,5;29,7;62;68;60;1004,1;1004,2;1004,1;3,7;123;7,9;3001;0
MACEIO;26/02/2024;1400;30,8;31,7;29,6;64;69;59;1003,8;1004,1;1003,7;3,9;139;7,9;2382,5;0
MACEIO;26/02/2024;1500;30,8;31,9;29,6;64;69;60;1003,3;1003,8;1003,3;3,4;130;7,2;2614,3;0
MACEIO;26/02/2024;1600;31;31,7;30,1;60;68;58;1002,5;1003,3;1002,5;4;133;7,6;2929,5;0
MACEIO;26/02/2024;1700;29,9;31,9;29,9;66;68;58;1001,9;1002,5;1001,9;3,4;139;7,9;2202,2;0
MACEIO;26/02/2024;1800;30,5;31,6;29,9;61;68;58;1001,5;1001,9;1001,5;3,2;148;7,6;2738,3;0
MACEIO;26/02/2024;1900;29,9;31,2;29,9;63;67;58;1001,6;1001,7;1001,5;3,7;169;7,4;1832,8;0
MACEIO;26/02/2024;2000;28,8;30;28,8;68;68;62;1002,1;1002,2;1001,6;3,3;135;7,2;787,9;0
MACEIO;26/02/2024;2100;28,3;28,9;28,3;74;74;68;1002,4;1002,4;1002,1;2,8;152;6,4;71,9;0
MACEIO;26/02/2024;2200;28;28,3;27,9;75;76;74;1002,8;1002,8;1002,4;2,3;122;6,4;;0
MACEIO;26/02/2024;2300;27,6;28;27,6;82;82;75;1003,4;1003,4;1002,8;2,2;162;4,7;;0
MACEIO;27/02/2024;0;27,4;27,6;27;87;89;82;1003,8;1003,8;1003,4;1,9;148;4,7;;0
MACEIO;27/02/2024;100;27,4;27,5;27,3;86;87;86;1003,9;1004;1003,8;1,5;150;4;;0
MACEIO;27/02/2024;200;27,2;27,5;27,2;85;86;84;1003,3;1003,9;1003,3;0,8;139;3,3;;0
MACEIO;27/02/2024;300;26,3;27,3;26,3;92;92;85;1002,6;1003,3;1002,6;0,5;196;4;;0
MACEIO;27/02/2024;400;26,1;26,5;26,1;93;93;92;1002;1002,6;1002;0,7;216;3,7;;0
MACEIO;27/02/2024;500;25,5;26,1;25,5;97;97;93;1001,4;1002;1001,4;0,7;238;1,7;;0
MACEIO;27/02/2024;600;25,3;25,5;25,3;99;99;97;1001,1;1001,4;1001,1;0,7;271;1,9;;0
MACEIO;27/02/2024;700;25,1;25,3;25;100;100;99;1001,2;1001,2;1001;0,8;256;2,7;;0
MACEIO;27/02/2024;800;25;25,1;25;100;100;99;1001,5;1001,5;1001,2;0,7;194;2,2;;2,2
MACEIO;27/02/2024;900;25,2;25,3;24,9;100;100;100;1001,9;1001,9;1001,4;0,5;354;2,2;24,3;0,2
MACEIO;27/02/2024;1000;25,8;25,9;25,2;100;100;100;1002,3;1002,3;1001,8;0,8;246;1,9;379,5;1,6
MACEIO;27/02/2024;1100;27,2;28,2;25,8;92;100;88;1003,1;1003,1;1002,3;0,8;282;2,1;946,7;0
MACEIO;27/02/2024;1200;29,2;29,2;27,2;81;93;81;1003;1003,1;1003;3,2;89;4,9;1375,1;0,2
MACEIO;27/02/2024;1300;29,8;30,5;29;75;82;72;1003,1;1003,1;1003;3,4;111;6;2344,1;0
MACEIO;27/02/2024;1400;29,9;30,7;29,4;74;77;69;1002,8;1003,1;1002,8;3;109;6,4;2081,4;0
MACEIO;27/02/2024;1500;30,9;31,6;29,9;70;74;66;1002,3;1002,9;1002,3;3,7;108;7,1;3200,9;0
MACEIO;27/02/2024;1600;31,5;31,8;30,6;66;70;63;1001,9;1002,4;1001,9;4,3;97;7,6;3477,9;0
MACEIO;27/02/2024;1700;31,2;31,8;30,4;67;70;64;1001,3;1001,9;1001,2;4;116;7,6;2806,5;0
MACEIO;27/02/2024;1800;30,6;31,3;30;69;73;66;1001,3;1001,3;1001,2;3,8;118;7,2;2272,8;0
MACEIO;27/02/2024;1900;29,2;31;29,2;75;75;68;1001,7;1001,7;1001,3;4;98;7,4;1321,3;0
MACEIO;27/02/2024;2000;28,8;29,4;28,8;79;80;75;1002,2;1002,2;1001,7;3,5;79;6,5;588,3;0
MACEIO;27/02/2024;2100;28;28,8;27,9;81;82;79;1002,7;1002,7;1002,2;3,8;104;6;73,1;0
MACEIO;27/02/2024;2200;27,6;28;27,6;81;81;79;1002,8;1003;1002,7;1,9;145;5,9;;0
MACEIO;27/02/2024;2300;27,5;27,8;27,4;83;83;79;1002,9;1002,9;1002,7;1,5;135;5,1;;0
MACEIO;28/02/2024;0;26,9;27,5;26,8;86;87;83;1003,9;1003,9;1002,9;1,8;102;3,6;;0
MACEIO;28/02/2024;100;25,8;26,9;25,8;93;93;86;1004,3;1004,5;1003,9;0,5;24;3;;0
MACEIO;28/02/2024;200;25,9;26,4;25,7;91;93;90;1004,1;1004,3;1004;1;92;2,6;;0
MACEIO;28/02/2024;300;25,3;26;25,3;94;94;91;1003,6;1004,1;1003,6;0,7;359;2,2;;0
MACEIO;28/02/2024;400;25,3;25,3;25,1;94;95;94;1003,1;1003,6;1003,1;0,5;319;1,4;;0
MACEIO;28/02/2024;500;25,1;25,5;25,1;95;95;94;1002,8;1003,1;1002,8;0,8;271;1,6;;0
MACEIO;28/02/2024;600;25,3;25,3;25,1;95;96;95;1002,8;1002,9;1002,7;0,7;272;1,6;;0
MACEIO;28/02/2024;700;25,5;25,6;25,3;95;96;95;1003;1003;1002,7;0,7;264;1,5;;0
MACEIO;28/02/2024;800;25,2;25,5;25,2;95;95;95;1003,1;1003,1;1002,9;0,6;253;1,6;;0
MACEIO;28/02/2024;900;25,4;25,5;25;96;97;95;1003,6;1003,6;1003,1;0,4;15;1,9;9,8;0,4
MACEIO;28/02/2024;1000;26,4;26,8;25,2;91;98;90;1003,7;1003,7;1003,5;0,9;226;1,7;472;0,2
MACEIO;28/02/2024;1100;28,7;28,9;26,3;78;92;78;1004,4;1004,4;1003,7;1;200;2,4;1481,5;0
MACEIO;28/02/2024;1200;29,4;29,8;28,2;76;79;73;1004,6;1004,6;1004,4;2,2;141;4,9;2093,4;0
MACEIO;28/02/2024;1300;30,1;30,1;28,8;75;78;71;1004,9;1005;1004,6;3,1;118;8,1;2163;0
MACEIO;28/02/2024;1400;30,8;31;28,2;68;79;65;1004,7;1005;1004,7;2,9;122;6,3;3329,7;0
MACEIO;28/02/2024;1500;30,5;31,5;29,4;64;72;60;1003,9;1004,7;1003,9;3,3;126;6,4;3562;0
MACEIO;28/02/2024;1600;29,9;31;28,5;70;77;64;1003,3;1003,9;1003,3;3,7;159;7,9;2679,2;0
MACEIO;28/02/2024;1700;30,8;31,3;29,8;65;70;61;1002,8;1003,3;1002,8;3,8;147;7,1;3213,8;0
MACEIO;28/02/2024;1800;29,8;31,1;29,6;71;71;64;1001,9;1002,8;1001,9;3,4;122;7;1353,9;0
MACEIO;28/02/2024;1900;29;30,4;29;76;76;69;1002;1002;1001,7;3,1;121;6,9;1287,2;0
MACEIO;28/02/2024;2000;28,2;29;28,2;83;83;76;1002,3;1002,3;1001,9;3;106;6,4;332,7;0
MACEIO;28/02/2024;2100;27,6;28,2;27,6;85;86;83;1002,9;1002,9;1002,2;2,3;121;5,6;48,9;0
MACEIO;28/02/2024;2200;27,2;27,7;27,2;87;87;84;1003,9;1003,9;1002,9;1,9;96;4,2;;0
MACEIO;28/02/2024;2300;27,3;27,4;27,2;85;87;85;1004,2;1004,2;1003,9;2,2;81;3,8;;0
MACEIO;29/02/2024;0;26,9;27,3;26,8;87;87;85;1004,9;1004,9;1004,2;1,7;72;3,7;;0
MACEIO;29/02/2024;100;26,3;26,9;26,2;91;91;87;1005,3;1005,3;1004,9;1,1;360;2,9;;0
