LOCAL;DATA;HORA;Temp. Ins. (C);TEMP MAX;Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);PA INST;Pressao Max. (hPa);Pressao Min. (hPa);VEL VEN MED;Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
PIRANHAS;28/11/2023;1500;33,8;34,1;32;36;45;35;993,5;994,4;993,5;4,4;97;9,6;3747,1;0
PIRANHAS;28/11/2023;1600;33,6;34,5;32,4;36;39;35;992,6;993,5;992,6;3,8;89;9,2;2805,7;0
PIRANHAS;28/11/2023;1700;33,6;34,5;33,3;36;38;34;991,5;992,6;991,5;3,5;96;9,2;1858,1;0
PIRANHAS;28/11/2023;1800;33,5;34,5;33,2;35;37;34;990,9;991,6;990,8;3,6;90;8,8;931,7;0
PIRANHAS;28/11/2023;1900;33,6;34,5;33,4;36;37;34;990,7;990,9;990,6;3,7;108;9,8;1522;0
PIRANHAS;28/11/2023;2000;32,1;33,7;32,1;41;41;36;990,7;990,8;990,6;5,2;95;9,6;729,8;0
PIRANHAS;28/11/2023;2100;30,4;32,1;30,4;47;47;41;991,4;991,4;990,7;4,9;102;10,8;82,2;0
PIRANHAS;28/11/2023;2200;;;;;;;;;;;;;;
PIRANHAS;28/11/2023;2300;;;;;;;;;;;;;;
PIRANHAS;29/11/2023;0;26,1;27,1;26,1;71;71;67;993,7;993,7;993;5,2;92;12,3;;0
PIRANHAS;29/11/2023;100;;;;;;;;;;;;;;
PIRANHAS;29/11/2023;200;24,6;25,3;24,6;76;76;72;993,6;993,8;993,6;3;89;8,1;;0
PIRANHAS;29/11/2023;300;24;24,6;24;79;79;76;993;993,6;993;2,2;92;5,8;;0
PIRANHAS;29/11/2023;400;23,6;24;23,6;80;80;79;992,3;993;992,3;0,8;75;4,4;;0
PIRANHAS;29/11/2023;500;23,2;23,6;23,2;83;83;80;991,7;992,3;991,7;1,1;89;3,5;;0
PIRANHAS;29/11/2023;600;23,1;23,3;23,1;84;84;83;991,6;991,8;991,6;1,5;80;3,7;;0
PIRANHAS;29/11/2023;700;22,5;23,1;22,5;86;86;84;991,6;991,6;991,5;1,6;71;3,6;;0
PIRANHAS;29/11/2023;800;21,8;22,5;21,8;89;89;86;992;992;991,6;0,8;87;3,3;;0
PIRANHAS;29/11/2023;900;22,6;22,6;21,8;86;90;86;992,8;992,8;992;0,8;84;2,7;195,5;0
PIRANHAS;29/11/2023;1000;24,4;24,6;22,6;77;86;76;993,2;993,2;992,8;2;98;4,1;912;0
PIRANHAS;29/11/2023;1100;26,8;26,8;24,4;64;77;64;993,5;993,5;993,2;3,8;89;7,8;1551,2;0
PIRANHAS;29/11/2023;1200;28,8;29,1;26,6;51;64;50;993,5;993,6;993,4;5,3;89;11,1;2855;0
PIRANHAS;29/11/2023;1300;30,7;31,1;28,8;42;51;41;993,1;993,6;993,1;4,3;108;11;3225,1;0
PIRANHAS;29/11/2023;1400;32,2;32,8;30,4;39;43;37;992,3;993,2;992,3;4,7;84;9,1;3732,1;0
PIRANHAS;29/11/2023;1500;33,3;33,8;32,1;37;40;34;991,5;992,4;991,5;3,5;88;9,5;3780,9;0
PIRANHAS;29/11/2023;1600;34,7;34,7;33,1;33;37;33;990,3;991,5;990,3;4,3;79;9,7;3566,4;0
PIRANHAS;29/11/2023;1700;34,6;35,2;34,1;33;34;32;989,2;990,3;989,2;4,6;81;9,9;2567,7;0
PIRANHAS;29/11/2023;1800;34,6;35,3;34,4;34;34;33;988,7;989,2;988,6;4,4;90;10,4;1911,8;0
PIRANHAS;29/11/2023;1900;33,8;34,6;33,8;34;35;33;988,9;988,9;988,6;4,1;100;9,8;1630,4;0
PIRANHAS;29/11/2023;2000;32,3;33,8;32,3;36;36;34;989,4;989,4;988,9;4,7;94;9,4;753,3;0
PIRANHAS;29/11/2023;2100;30,5;32,3;30,5;38;38;36;990,2;990,2;989,4;4,5;96;10,5;86,3;0
PIRANHAS;29/11/2023;2200;29;30,5;29;40;40;37;991,3;991,3;990,2;4,5;97;9,5;;0
PIRANHAS;29/11/2023;2300;;;;;;;;;;;;;;
PIRANHAS;30/11/2023;0;;;;;;;;;;;;;;
PIRANHAS;30/11/2023;100;;;;;;;;;;;;;;
PIRANHAS;30/11/2023;200;;;;;;;;;;;;;;
PIRANHAS;30/11/2023;300;23,7;24,3;23,7;77;77;73;992,7;993;992,7;3;90;6,5;;0
PIRANHAS;30/11/2023;400;23,1;23,7;23,1;80;80;77;992,3;992,7;992,3;1;80;5,8;;0
PIRANHAS;30/11/2023;500;22,4;23,1;22,4;83;83;80;991,7;992,3;991,7;1,2;91;3,1;;0
PIRANHAS;30/11/2023;600;22;22,4;22;84;84;83;991,7;991,8;991,5;0,4;103;2,5;;0
PIRANHAS;30/11/2023;700;21,2;22;21,2;88;89;84;992;992;991,7;0,1;108;1,8;;0
PIRANHAS;30/11/2023;800;21,2;21,2;20,8;89;90;88;992;992,1;992;0,2;77;1,7;;0
PIRANHAS;30/11/2023;900;22,5;22,5;21,2;83;89;83;992,8;992,8;992;0,2;118;1,7;202,8;0
PIRANHAS;30/11/2023;1000;24,5;24,5;22,5;76;83;76;993,1;993,1;992,8;1,5;84;3,5;1033,1;0
PIRANHAS;30/11/2023;1100;26,6;26,6;24,4;62;76;62;993,3;993,4;993,1;2,9;82;5,7;1893,4;0
PIRANHAS;30/11/2023;1200;29;29,3;26,6;52;63;51;993,3;993,4;993,2;3;98;7,6;2742,1;0
PIRANHAS;30/11/2023;1300;31,1;31,1;28,7;46;54;45;992,8;993,3;992,8;3,7;85;8,3;3410,7;0
PIRANHAS;30/11/2023;1400;32,5;32,8;30,6;40;47;39;992;992,8;992;2,8;106;8;3565;0
PIRANHAS;30/11/2023;1500;34,1;34,1;31,9;37;42;35;990,8;992;990,8;2,7;85;8,8;3613,2;0
PIRANHAS;30/11/2023;1600;35,1;35,3;33,6;33;37;33;989,9;990,8;989,9;2,3;109;8,8;3547,2;0
PIRANHAS;30/11/2023;1700;35,5;35,9;34,3;32;35;31;988,9;989,9;988,9;3,1;97;9,4;2521,8;0
PIRANHAS;30/11/2023;1800;36;36;35,2;31;34;31;988,1;988,9;988;3,5;107;8,1;1919,4;0
PIRANHAS;30/11/2023;1900;34,8;36;34,8;34;34;31;988;988,2;988;4,1;106;8,1;1651,9;0
PIRANHAS;30/11/2023;2000;33,6;35;33,6;38;38;33;988,3;988,3;988;4,5;100;8,4;761,2;0
PIRANHAS;30/11/2023;2100;31,9;33,6;31,9;45;45;38;988,9;988,9;988,3;4,1;99;10;91,4;0
PIRANHAS;30/11/2023;2200;29,8;31,9;29,8;55;55;45;989,7;989,7;988,9;5,9;90;10,3;;0
PIRANHAS;30/11/2023;2300;;;;;;;;;;;;;;
PIRANHAS;01/12/2023;0;;;;;;;;;;;;;;
PIRANHAS;01/12/2023;100;25,6;26,4;25,6;76;76;73;992,1;992,1;991,7;4,3;101;9,6;;0
PIRANHAS;01/12/2023;200;;;;;;;;;;;;;;
PIRANHAS;01/12/2023;300;25,2;25,5;25,2;78;78;76;991,7;992,2;991,7;3,6;100;7;;0
PIRANHAS;01/12/2023;400;25;25,2;25;78;78;78;991,5;991,7;991,4;3,2;102;6,8;;0
PIRANHAS;01/12/2023;500;24,6;25;24,6;80;80;78;991,6;991,6;991,4;2,3;98;6,7;;0
PIRANHAS;01/12/2023;600;24,2;24,6;24,2;82;82;80;991,6;991,7;991,5;2,7;93;4,9;;0
PIRANHAS;01/12/2023;700;23,9;24,2;23,9;84;84;82;991,8;991,8;991,6;2,4;91;5;;0
PIRANHAS;01/12/2023;800;23,4;23,9;23,4;87;87;84;992,3;992,3;991,8;1,6;84;5;;0
PIRANHAS;01/12/2023;900;23,8;23,8;23,3;85;87;85;993;993,1;992,3;0,4;121;2,9;144,3;0
PIRANHAS;01/12/2023;1000;25,5;25,8;23,8;75;85;73;993,4;993,4;993;2,1;87;3,9;921,9;0
PIRANHAS;01/12/2023;1100;27,8;28,1;25,5;63;75;63;993,8;993,8;993,4;2,6;89;6,5;1363;0
PIRANHAS;01/12/2023;1200;29,6;29,6;27,1;57;66;55;993,6;993,9;993,6;3,2;88;5,9;1518,9;0
PIRANHAS;01/12/2023;1300;30,9;31,6;29,3;48;57;47;993;993,6;993;2,8;86;7,9;2473,8;0
PIRANHAS;01/12/2023;1400;32,7;33,5;30,9;42;48;40;992,2;993;992,2;2,2;98;7,8;4116,7;0
PIRANHAS;01/12/2023;1500;34,6;34,6;32,6;36;43;36;991,1;992,2;991,1;2,3;85;7,7;3549,9;0
PIRANHAS;01/12/2023;1600;34,9;35,3;33,7;34;40;33;990,1;991,1;990,1;2,8;87;8,1;3101,9;0
PIRANHAS;01/12/2023;1700;35,1;36,3;34,9;33;35;30;988,9;990,1;988,9;1,4;123;7,6;2646,9;0
PIRANHAS;01/12/2023;1800;36,3;36,5;34,9;30;33;29;988,4;989;988,4;3,1;79;7,8;1690,7;0
PIRANHAS;01/12/2023;1900;35,3;36,7;35,2;32;32;29;988,2;988,5;988,1;3,1;99;8,6;1443,6;0
PIRANHAS;01/12/2023;2000;34,5;35,4;34,5;33;33;31;988,5;988,5;988,1;3,7;98;8;627,1;0
PIRANHAS;01/12/2023;2100;32,4;34,5;32,4;44;44;33;989,2;989,2;988,5;5,2;94;10,9;81,1;0
PIRANHAS;01/12/2023;2200;30;32,4;30;51;51;44;990,4;990,5;989,2;7,3;94;12,7;;0
PIRANHAS;01/12/2023;2300;;;;;;;;;;;;;;
PIRANHAS;02/12/2023;0;27,2;28,3;27,2;63;63;57;992,1;992,1;991,4;5,4;93;11,9;;0
PIRANHAS;02/12/2023;100;;;;;;;;;;;;;;
PIRANHAS;02/12/2023;200;25,6;26,3;25,6;75;75;68;992;992,3;992;4,7;92;9,6;;0
PIRANHAS;02/12/2023;300;25,2;25,6;25,2;78;78;75;991,3;992;991,3;3,5;94;7,9;;0
PIRANHAS;02/12/2023;400;25;25,2;25;80;80;78;991;991,3;991;2,8;85;5,8;;0
PIRANHAS;02/12/2023;500;24,8;25;24,8;81;81;80;990,7;991;990,7;2;84;5,6;;0
PIRANHAS;02/12/2023;600;24,6;24,9;24,6;82;82;81;990,7;990,8;990,7;2,2;92;4,2;;0
PIRANHAS;02/12/2023;700;24,3;24,6;24,3;83;83;82;990,7;990,7;990,5;2,1;93;4,2;;0
PIRANHAS;02/12/2023;800;24;24,3;23,9;85;85;83;990,9;990,9;990,7;1,6;83;4,7;;0
PIRANHAS;02/12/2023;900;24,6;24,8;23,9;82;85;81;991,7;991,7;990,9;1,6;86;3,4;148,5;0
PIRANHAS;02/12/2023;1000;25,5;25,5;24,6;77;82;77;992,2;992,2;991,7;2,2;84;3,9;507,1;0
PIRANHAS;02/12/2023;1100;27,3;27,7;25,5;67;77;65;992,2;992,3;992,1;2,9;93;5,6;1321,6;0
PIRANHAS;02/12/2023;1200;30,1;30,5;27,1;55;68;53;992,2;992,2;992,2;3,3;89;7,5;2141,8;0
PIRANHAS;02/12/2023;1300;32,3;32,3;30,1;46;55;46;991,6;992,2;991,6;2,8;98;7,9;3493;0
PIRANHAS;02/12/2023;1400;32,8;33,6;31,8;43;48;42;990,9;991,6;990,9;2,2;78;7,7;3647,9;0
PIRANHAS;02/12/2023;1500;35;35,1;32,8;36;44;36;989,9;990,9;989,9;1,9;103;6,6;3681,9;0
PIRANHAS;02/12/2023;1600;36;36,5;34,9;32;38;32;988,9;989,9;988,9;3,3;72;7,9;3420,8;0
PIRANHAS;02/12/2023;1700;37,1;37,1;35,8;28;33;28;988;988,9;988;2,4;88;7,9;2595,7;0
PIRANHAS;02/12/2023;1800;37,8;37,8;35,5;27;31;27;987,5;988;987,5;2,5;103;8,3;1551,1;0
PIRANHAS;02/12/2023;1900;36,6;37,8;36,5;25;28;25;987;987,5;987;3,6;96;8,6;1690,4;0
PIRANHAS;02/12/2023;2000;34,9;36,7;34,9;33;33;25;987,2;987,2;987;5;97;10,1;736,1;0
PIRANHAS;02/12/2023;2100;32,1;34,9;32,1;49;49;33;988;988;987,2;6,5;98;12,6;100,8;0
PIRANHAS;02/12/2023;2200;29,4;32,1;29,4;63;63;49;989,3;989,3;988;7,4;97;13,8;;0
PIRANHAS;02/12/2023;2300;;;;;;;;;;;;;;
PIRANHAS;03/12/2023;0;26,9;27,7;26,9;71;72;71;991,1;991,1;990,3;5,6;97;12,6;;0
PIRANHAS;03/12/2023;100;26,3;26,9;26,3;71;71;70;991,3;991,4;991,1;5,1;89;10,1;;0
PIRANHAS;03/12/2023;200;25,8;26,3;25,8;75;75;71;991,2;991,4;991,2;3,7;92;9,5;;0
PIRANHAS;03/12/2023;300;25,4;25,8;25,4;78;78;75;990,6;991,2;990,6;3,1;97;7,7;;0
PIRANHAS;03/12/2023;400;25,4;25,5;25,4;78;78;78;990,2;990,6;990,2;2,7;96;6,3;;0
PIRANHAS;03/12/2023;500;25,1;25,4;25,1;79;79;78;990,2;990,3;990,1;2,9;101;6,3;;0
PIRANHAS;03/12/2023;600;24,5;25,1;24,5;81;81;79;990,2;990,3;990;2,6;92;5,8;;0
PIRANHAS;03/12/2023;700;24,1;24,5;24,1;83;83;81;990,7;990,7;990,1;0,8;80;4,5;;0
PIRANHAS;03/12/2023;800;23,7;24,1;23,7;86;86;83;991,4;991,4;990,7;0,2;102;2,3;;0
PIRANHAS;03/12/2023;900;24,6;24,6;23,6;81;86;81;992,1;992,1;991,4;2,2;85;4;186;0
PIRANHAS;03/12/2023;1000;26,5;26,5;24,6;73;81;73;992,5;992,5;992,1;2,7;82;5,1;888,6;0
PIRANHAS;03/12/2023;1100;28,7;28,7;26,5;62;73;62;992,6;992,8;992,5;2,5;94;5,6;1922,6;0
PIRANHAS;03/12/2023;1200;29,6;30,4;28,5;56;63;54;992,3;992,6;992,3;2,7;94;6,2;2821,8;0
PIRANHAS;03/12/2023;1300;31,7;31,9;29,6;47;56;46;991,9;992,2;991,9;1,7;92;5,6;3328,8;0
PIRANHAS;03/12/2023;1400;33,2;33,7;31,4;41;49;40;991,2;992;991,2;2,6;101;6,5;3807,1;0
PIRANHAS;03/12/2023;1500;34,2;34,7;33,1;38;42;36;990;991,2;990;2,5;100;7,3;3757,4;0
PIRANHAS;03/12/2023;1600;35,9;35,9;34;34;39;32;988,9;990;988,9;1,6;118;7,3;3513,5;0
PIRANHAS;03/12/2023;1700;36,7;37;35,7;29;34;27;987,6;988,9;987,6;2,4;99;6,3;2694;0
PIRANHAS;03/12/2023;1800;37,3;37,6;36,2;27;31;26;986,6;987,6;986,6;3,6;85;7,6;1789,2;0
PIRANHAS;03/12/2023;1900;37,2;37,6;36,9;27;28;26;986,1;986,7;986,1;2,5;109;6,5;1652,7;0
PIRANHAS;03/12/2023;2000;36;37,2;36;31;31;27;986,5;986,5;986,1;3,2;107;8,6;777,2;0
PIRANHAS;03/12/2023;2100;32,9;36;32,9;48;48;31;987,3;987,3;986,5;6,8;93;11,6;98,2;0
PIRANHAS;03/12/2023;2200;;;;;;;;;;;;;;
PIRANHAS;03/12/2023;2300;;;;;;;;;;;;;;
PIRANHAS;04/12/2023;0;;;;;;;;;;;;;;
PIRANHAS;04/12/2023;100;27,2;27,8;27,2;73;73;71;991,4;991,4;990,9;5,5;101;11,2;;0
PIRANHAS;04/12/2023;200;27,2;27,3;27,1;73;73;72;991,6;991,7;991,4;3,6;86;11,1;;0
PIRANHAS;04/12/2023;300;27,1;27,3;27,1;72;73;72;991,1;991,6;991,1;3,9;85;9;;0
PIRANHAS;04/12/2023;400;27,1;27,1;27;71;73;71;990,6;991,2;990,6;3,6;92;7;;0
PIRANHAS;04/12/2023;500;26,5;27,1;26,5;75;75;70;990,6;990,6;990,4;2,4;101;7;;0
PIRANHAS;04/12/2023;600;26;26,5;26;78;78;75;990,7;990,8;990,6;2,1;93;4,9;;0
PIRANHAS;04/12/2023;700;25,5;26;25,5;81;81;78;991;991;990,7;2;89;4,7;;0
PIRANHAS;04/12/2023;800;25,3;25,5;25,3;83;83;81;991,8;991,8;991;1,5;98;3,7;;0
PIRANHAS;04/12/2023;900;25,9;25,9;25,2;81;83;81;992,7;992,7;991,8;2;82;4,8;154;0
PIRANHAS;04/12/2023;1000;27,2;27,2;25,9;73;81;73;993,1;993,2;992,7;2,5;84;5,6;948,9;0
PIRANHAS;04/12/2023;1100;28,8;29,3;27,2;64;74;63;993,1;993,2;993;2,6;100;5,1;1688,8;0
PIRANHAS;04/12/2023;1200;30,3;30,6;28,7;58;65;57;993,3;993,3;993;2,7;82;5,7;1342,6;0
PIRANHAS;04/12/2023;1300;31,3;31,9;30,3;54;58;52;993,1;993,4;993,1;2,5;93;5,3;1570;0
PIRANHAS;04/12/2023;1400;32,5;33,5;31,1;49;55;47;992,2;993,1;992,2;2;95;5,3;2513,8;0
PIRANHAS;04/12/2023;1500;33,9;35,3;32,2;45;51;42;991,3;992,2;991,3;3,9;86;7,5;2471,3;0
PIRANHAS;04/12/2023;1600;34,3;36,8;33,9;44;45;36;990,2;991,3;990,2;4,4;80;8,6;2792,6;0
PIRANHAS;04/12/2023;1700;35,8;36,1;34,2;37;44;36;989;990,3;989;2,2;104;8,6;1696,3;0
PIRANHAS;04/12/2023;1800;36,5;37,4;35,7;32;38;31;988,6;989;988,6;3,2;102;8,9;2016,7;0
PIRANHAS;04/12/2023;1900;35,9;37,1;35,9;34;35;31;988,5;988,6;988,4;3;99;7,8;1373,3;0
PIRANHAS;04/12/2023;2000;34;36,1;33,7;45;45;34;989;989,1;988,5;3,9;98;9,5;513,3;0
PIRANHAS;04/12/2023;2100;32;34;32;54;54;45;989,7;989,7;988,9;6,5;96;12,6;42,9;0
PIRANHAS;04/12/2023;2200;30,6;32;30,6;60;60;54;991;991;989,7;5,7;97;12,1;;0
PIRANHAS;04/12/2023;2300;;;;;;;;;;;;;;
PIRANHAS;05/12/2023;0;28;29;28;72;72;67;992,6;992,6;991,9;4,6;96;10,7;;0
PIRANHAS;05/12/2023;100;;;;;;;;;;;;;;
PIRANHAS;05/12/2023;200;26,4;27;26,4;78;78;76;992,5;992,7;992,3;4,4;94;8,9;;0
PIRANHAS;05/12/2023;300;26,1;26,4;26,1;80;80;78;992,2;992,5;992,1;2,8;91;8,7;;0
PIRANHAS;05/12/2023;400;25,7;26,1;25,7;81;81;80;991,9;992,3;991,9;3,2;91;5,8;;0
PIRANHAS;05/12/2023;500;25,2;25,7;25,2;83;83;81;991,6;991,9;991,6;2,7;99;5,7;;0
PIRANHAS;05/12/2023;600;24,9;25,2;24,9;85;85;83;991,6;991,7;991,5;2,8;85;5,4;;0
PIRANHAS;05/12/2023;700;24,8;24,9;24,8;84;85;84;992;992;991,6;2,6;93;5,6;;0
PIRANHAS;05/12/2023;800;24,3;24,8;24,3;87;87;85;992,8;992,8;992;0,3;103;5,6;;0
PIRANHAS;05/12/2023;900;25,3;25,3;24;81;88;81;993,6;993,7;992,8;1,8;99;3;211,5;0
PIRANHAS;05/12/2023;1000;26,3;26,5;25,3;75;81;75;994,2;994,2;993,6;2,5;82;4,4;808,6;0
PIRANHAS;05/12/2023;1100;28,4;28,7;26,3;65;76;65;994,2;994,2;994,1;2,4;87;5,2;1758,5;0
PIRANHAS;05/12/2023;1200;30,4;30,9;28,3;56;67;55;994,1;994,3;994,1;2,6;76;5,4;2624,6;0
PIRANHAS;05/12/2023;1300;32,4;32,5;30,3;46;57;45;993,5;994,1;993,5;1,8;97;6,1;3028,9;0
PIRANHAS;05/12/2023;1400;34,1;34,1;32,1;39;46;38;992,5;993,5;992,5;3,3;88;7,9;2985,2;0
PIRANHAS;05/12/2023;1500;34,5;35,5;33,6;36;40;33;991,6;992,5;991,6;2,9;85;7,9;2743,3;0
PIRANHAS;05/12/2023;1600;34,8;36,2;34;35;38;33;990,9;991,6;990,9;3,2;100;8,3;2668;0
PIRANHAS;05/12/2023;1700;36,3;36,8;34,7;31;37;31;989,9;990,9;989,9;3,6;102;8,5;2113,7;0
PIRANHAS;05/12/2023;1800;36,5;37;35,8;31;33;30;989,2;989,9;989,2;3,9;90;9;1918,3;0
PIRANHAS;05/12/2023;1900;34,6;36,5;34,6;36;36;30;989,3;989,4;989,1;5,5;97;11,6;1777,1;0
PIRANHAS;05/12/2023;2000;32,6;34,8;32,6;43;43;35;990,1;990,1;989,3;6,3;96;13,5;758,3;0
PIRANHAS;05/12/2023;2100;30,4;32,6;30,4;49;49;43;990,8;990,8;990,1;6,6;97;14,3;94,3;0
PIRANHAS;05/12/2023;2200;28,7;30,4;28,7;58;58;49;991,6;991,6;990,8;5,3;93;12,7;;0
PIRANHAS;05/12/2023;2300;27,3;28,7;27,3;65;65;58;992,2;992,2;991,5;5,5;91;11,6;;0
PIRANHAS;06/12/2023;0;;;;;;;;;;;;;;
PIRANHAS;06/12/2023;100;;;;;;;;;;;;;;
PIRANHAS;06/12/2023;200;25,2;25,7;25,2;75;75;72;992,7;993,2;992,7;3,3;93;8;;0
PIRANHAS;06/12/2023;300;24,5;25,2;24,5;80;80;75;992,3;992,7;992,2;1,9;101;6,3;;0
PIRANHAS;06/12/2023;400;24,1;24,5;24,1;82;82;80;991,7;992,3;991,7;1,6;109;4,1;;0
PIRANHAS;06/12/2023;500;23,7;24,1;23,7;84;84;82;991,4;991,7;991,3;2,4;104;4,2;;0
PIRANHAS;06/12/2023;600;23,5;23,7;23,5;87;87;84;991,3;991,4;991,3;2,4;94;5,8;;0
PIRANHAS;06/12/2023;700;23,2;23,5;23,2;88;88;87;991,6;991,7;991,3;0,9;103;4,2;;0
PIRANHAS;06/12/2023;800;23,3;23,3;23,2;88;88;87;992;992;991,6;2;106;4,6;;0
PIRANHAS;06/12/2023;900;24;24;23,2;85;88;85;992,6;992,6;992;2,2;94;5,5;195,6;0
PIRANHAS;06/12/2023;1000;25,4;25,6;23,9;76;85;75;993;993;992,6;3,1;95;7,1;843;0
PIRANHAS;06/12/2023;1100;27,1;27,4;25,3;67;77;65;993,2;993,2;993;3,6;99;7,3;1510,1;0
PIRANHAS;06/12/2023;1200;29,2;29,3;26,8;56;67;55;993,1;993,3;993;3,4;89;8,9;2157,1;0
PIRANHAS;06/12/2023;1300;30,3;30,3;28,6;49;58;49;992,8;993,1;992,8;3,4;85;8,7;1634;0
PIRANHAS;06/12/2023;1400;31,7;31,7;30,1;43;50;42;992,2;992,8;992,2;5,2;100;10,5;1582,1;0
PIRANHAS;06/12/2023;1500;35;35,2;31,7;34;43;34;991,2;992,2;991,2;3;118;10,5;3320,5;0
PIRANHAS;06/12/2023;1600;34,3;35,5;34;29;37;29;990,3;991,2;990,3;4,1;104;10,3;3581,3;0
PIRANHAS;06/12/2023;1700;34,4;35,7;34;32;32;28;989,4;990,4;989,4;5,2;99;10,1;2526,5;0
PIRANHAS;06/12/2023;1800;33,2;35,1;33,2;41;41;31;989,1;989,4;989;6,5;102;12,4;974,4;0
PIRANHAS;06/12/2023;1900;30,9;33,2;30,9;47;47;41;989,8;989,8;989,1;6,7;101;14,3;1257,1;0
PIRANHAS;06/12/2023;2000;30,7;31,1;30,7;46;47;45;990,2;990,2;989,8;4,4;103;11,9;437,7;0
PIRANHAS;06/12/2023;2100;29,6;30,7;29,6;49;49;46;990,5;990,5;990,2;5,3;97;10,7;64,2;0
PIRANHAS;06/12/2023;2200;28,7;29,6;28,7;55;55;49;991,5;991,5;990,5;5,1;96;10,5;;0
PIRANHAS;06/12/2023;2300;;;;;;;;;;;;;;
PIRANHAS;07/12/2023;0;;;;;;;;;;;;;;
PIRANHAS;07/12/2023;100;;;;;;;;;;;;;;
PIRANHAS;07/12/2023;200;;;;;;;;;;;;;;
PIRANHAS;07/12/2023;300;24,9;25,5;24,9;76;76;75;992,2;992,8;992,2;2,9;95;6,9;;0
PIRANHAS;07/12/2023;400;24,6;24,9;24,6;78;78;76;991,5;992,2;991,5;2,8;95;5,8;;0
PIRANHAS;07/12/2023;500;24,6;24,6;24,6;79;79;78;990,9;991,5;990,9;3,1;93;5,9;;0
PIRANHAS;07/12/2023;600;24,4;24,7;24,4;78;79;78;990,9;990,9;990,7;3,9;94;6,5;;0
PIRANHAS;07/12/2023;700;23,7;24,4;23,7;79;79;77;991,3;991,4;990,9;3,6;102;9,4;;0
PIRANHAS;07/12/2023;800;23,6;23,7;23,6;80;80;78;991,9;991,9;991,3;1,9;101;7,8;;0
PIRANHAS;07/12/2023;900;23,8;23,9;23,6;80;80;79;992,7;992,7;991,9;2,7;100;5,1;114,9;0
PIRANHAS;07/12/2023;1000;24,2;24,3;23,3;80;87;79;992,9;992,9;992,7;4,6;97;8,9;591,9;0
PIRANHAS;07/12/2023;1100;25,8;25,8;24,2;73;80;73;993,4;993,4;992,9;4,6;95;9,3;1042,4;0
PIRANHAS;07/12/2023;1200;27,4;27,4;25,7;66;74;66;993,4;993,6;993,4;3,3;83;7,8;1477,4;0
PIRANHAS;07/12/2023;1300;29,8;30,3;27,4;56;66;55;992,7;993,4;992,7;2,7;84;6,1;2623,9;0
PIRANHAS;07/12/2023;1400;30,8;31,4;29,6;52;57;51;991,9;992,7;991,9;3,2;77;6,6;2369,7;0
PIRANHAS;07/12/2023;1500;31,9;32,6;30,8;47;52;45;991,1;991,9;991,1;2,1;89;6,9;1778,1;0
PIRANHAS;07/12/2023;1600;33,1;33,2;31,9;42;47;41;990;991,1;990;4,3;94;9,1;1605,1;0
PIRANHAS;07/12/2023;1700;34,4;34,6;33,1;40;42;39;989,2;990;989,2;3,9;92;10,3;2798,4;0
PIRANHAS;07/12/2023;1800;33,7;34,9;33,6;40;41;38;988,8;989,2;988,7;3,4;96;9,6;2063,2;0
PIRANHAS;07/12/2023;1900;32,7;34,5;32,7;48;48;38;988,7;988,8;988,4;5,5;94;10,3;1359,3;0
PIRANHAS;07/12/2023;2000;31,5;32,7;31,5;50;50;47;989,4;989,4;988,7;4,7;105;10,6;563,2;0
PIRANHAS;07/12/2023;2100;28,9;31,5;28,9;59;59;51;990,3;990,4;989,4;6,5;96;11,8;76;0
PIRANHAS;07/12/2023;2200;28;28,9;28;66;66;59;991,2;991,3;990,3;5,9;96;12,7;;0
PIRANHAS;07/12/2023;2300;;;;;;;;;;;;;;
PIRANHAS;08/12/2023;0;26,4;27,2;26,4;73;73;70;992,7;992,7;992,2;4,9;96;10;;0
PIRANHAS;08/12/2023;100;;;;;;;;;;;;;;
PIRANHAS;08/12/2023;200;25,5;25,9;25,5;77;77;75;992,7;992,9;992,6;3;101;7,7;;0
PIRANHAS;08/12/2023;300;;;;;;;;;;;;;;
PIRANHAS;08/12/2023;400;24,6;25,1;24,6;82;82;79;991,1;991,9;991,1;2,8;99;5,6;;0
PIRANHAS;08/12/2023;500;24,3;24,6;24,3;84;84;82;991,2;991,2;991,1;2,4;101;6;;0
PIRANHAS;08/12/2023;600;23,9;24,3;23,9;85;85;83;991,2;991,2;991;0,9;93;6;;0
PIRANHAS;08/12/2023;700;23,7;23,9;23,7;87;87;85;991,7;991,7;991,2;0,3;93;3,3;;0
PIRANHAS;08/12/2023;800;23,7;23,7;23,6;87;88;87;992,5;992,5;991,6;0,4;94;2,2;;0
PIRANHAS;08/12/2023;900;24,3;24,3;23,7;85;87;85;993,6;993,6;992,5;0,7;110;2,7;119,6;0
PIRANHAS;08/12/2023;1000;25,6;25,6;24,3;78;85;78;994,1;994,1;993,5;1,8;106;4,6;552,2;0
PIRANHAS;08/12/2023;1100;27,7;27,8;25,6;66;78;66;994,3;994,3;994,1;2,6;83;5;1602;0
PIRANHAS;08/12/2023;1200;30,5;30,5;27,6;53;68;53;994,2;994,4;994,2;2,7;96;6,1;2671,6;0
PIRANHAS;08/12/2023;1300;31,5;32,2;29,9;48;54;46;993,5;994,2;993,5;3;77;6,6;2723,2;0
