Data;Hora UTC;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);VENTO, DIREÇÃO HORARIA (gr) (° (gr))
01/01/2023;0000 UTC;970;970;969,6;;143
01/01/2023;0100 UTC;971,5;971,5;970;;147
01/01/2023;0200 UTC;973,2;973,2;971,5;;147
01/01/2023;0300 UTC;973,7;973,8;973,2;;142
01/01/2023;0400 UTC;975,7;975,7;973,7;;40
01/01/2023;0500 UTC;976,9;976,9;975,7;;20
01/01/2023;0600 UTC;976,7;977,1;976,6;;88
01/01/2023;0700 UTC;978,3;978,3;976,7;;6
01/01/2023;0800 UTC;979,6;979,6;978,3;;170
01/01/2023;0900 UTC;981,5;981,5;979,6;;169
01/01/2023;1000 UTC;986,7;986,7;981,5;;119
01/01/2023;1100 UTC;997,3;997,3;986,7;;119
01/01/2023;1200 UTC;1001;1001;997,3;;149
01/01/2023;1300 UTC;1007;1007;1001;;131
01/01/2023;1400 UTC;1009,8;1009,8;1007;;138
01/01/2023;1500 UTC;1010,2;1010,6;1009,8;;133
01/01/2023;1600 UTC;1001;1010,4;1001;;142
01/01/2023;1700 UTC;983,3;1001;983,3;;144
01/01/2023;1800 UTC;971,3;983,3;971,3;;149
01/01/2023;1900 UTC;970,3;971,3;970,3;;138
01/01/2023;2000 UTC;969,8;970,5;969,8;;139
01/01/2023;2100 UTC;970;970;969,8;;145
01/01/2023;2200 UTC;972,2;972,2;970;;87
01/01/2023;2300 UTC;974,8;974,8;972,2;;62
02/01/2023;0000 UTC;976,7;976,7;974,8;;26
02/01/2023;0100 UTC;978,3;978,3;976,7;;12
02/01/2023;0200 UTC;979,7;979,7;978,3;;4
02/01/2023;0300 UTC;980,7;980,7;979,7;;88
02/01/2023;0400 UTC;981,4;981,4;980,7;;36
02/01/2023;0500 UTC;981,8;981,8;981,4;;141
02/01/2023;0600 UTC;982,2;982,2;981,8;;134
02/01/2023;0700 UTC;982,4;982,5;982,2;;48
02/01/2023;0800 UTC;982,2;982,6;982,2;;21
02/01/2023;0900 UTC;982,6;982,6;982,2;;26
02/01/2023;1000 UTC;985,9;985,9;982,6;;125
02/01/2023;1100 UTC;990,5;990,5;985,9;;141
02/01/2023;1200 UTC;995,2;995,2;990,5;;76
02/01/2023;1300 UTC;999,5;999,5;995,2;;89
02/01/2023;1400 UTC;999,6;999,6;998,5;;76
02/01/2023;1500 UTC;1005,8;1005,8;999,6;;91
02/01/2023;1600 UTC;1011,9;1011,9;1005,8;;86
02/01/2023;1700 UTC;1010,3;1012,2;1010,3;;108
02/01/2023;1800 UTC;1005,4;1010,3;1005,4;;129
02/01/2023;1900 UTC;999,8;1005,4;999,8;;97
02/01/2023;2000 UTC;986,9;999,8;986,9;;141
02/01/2023;2100 UTC;977,7;986,9;977,7;;139
02/01/2023;2200 UTC;972,4;977,6;972,4;;144
02/01/2023;2300 UTC;970,9;972,4;970,9;;139
03/01/2023;0000 UTC;971,1;971,1;970,9;;59
03/01/2023;0100 UTC;971,6;971,6;971,1;;69
03/01/2023;0200 UTC;972,1;972,1;971,6;;34
03/01/2023;0300 UTC;973,3;973,3;972,1;;150
03/01/2023;0400 UTC;974,2;974,2;973,3;;29
03/01/2023;0500 UTC;975,7;975,7;974,2;;14
03/01/2023;0600 UTC;976,1;976,2;975,7;;6
03/01/2023;0700 UTC;976,1;976,3;976;;35
03/01/2023;0800 UTC;976,7;976,7;976,1;;18
03/01/2023;0900 UTC;978,5;978,5;976,7;;106
03/01/2023;1000 UTC;983,6;983,6;978,5;;37
03/01/2023;1100 UTC;990,8;990,8;983,6;;41
03/01/2023;1200 UTC;995,6;995,6;990,8;;75
03/01/2023;1300 UTC;1004,9;1004,9;995,6;;93
03/01/2023;1400 UTC;1010,3;1010,3;1004,9;;61
03/01/2023;1500 UTC;1011,3;1011,3;1010,3;;104
03/01/2023;1600 UTC;1010,1;1011,8;1010,1;;91
03/01/2023;1700 UTC;1006,4;1010,1;1006,4;;132
03/01/2023;1800 UTC;1001,6;1006,4;1001,6;;122
03/01/2023;1900 UTC;992,9;1001,6;992,9;;116
03/01/2023;2000 UTC;981,7;992,9;981,7;;110
03/01/2023;2100 UTC;974,9;981,7;974,9;;69
03/01/2023;2200 UTC;970,7;974,9;970,7;;113
03/01/2023;2300 UTC;969,3;970,7;969,3;;142
04/01/2023;0000 UTC;969,4;969,6;969,3;;43
04/01/2023;0100 UTC;970,2;970,2;969,4;;37
04/01/2023;0200 UTC;971,4;971,4;970,2;;29
04/01/2023;0300 UTC;972,9;972,9;971,4;;29
04/01/2023;0400 UTC;973,6;973,6;972,9;;28
04/01/2023;0500 UTC;974,1;974,2;973,6;;145
04/01/2023;0600 UTC;974,2;974,3;974,1;;36
04/01/2023;0700 UTC;974,1;974,4;974,1;;1
04/01/2023;0800 UTC;974,5;974,5;974,2;;31
04/01/2023;0900 UTC;976,2;976,2;974,5;;33
04/01/2023;1000 UTC;983,1;983,1;976,2;;35
04/01/2023;1100 UTC;991,2;991,2;983,2;;31
04/01/2023;1200 UTC;1000,7;1000,7;991,2;;41
04/01/2023;1300 UTC;1008,6;1008,6;1000,7;;39
04/01/2023;1400 UTC;1011,3;1011,3;1008,6;;48
04/01/2023;1500 UTC;1012,4;1012,4;1011,3;;89
04/01/2023;1600 UTC;1011,3;1012,7;1011,3;;88
04/01/2023;1700 UTC;1008;1011,4;1008;;108
04/01/2023;1800 UTC;1002,1;1008;1002,1;;112
04/01/2023;1900 UTC;996,8;1002,1;996,8;;129
04/01/2023;2000 UTC;987,6;996,8;987,6;;90
04/01/2023;2100 UTC;976,5;987,5;976,5;;117
04/01/2023;2200 UTC;970,1;976,5;970,1;;107
04/01/2023;2300 UTC;967,7;970,1;967,7;;70
05/01/2023;0000 UTC;967,6;967,8;967,5;;38
05/01/2023;0100 UTC;968,2;968,2;967,6;;36
05/01/2023;0200 UTC;969,4;969,4;968,2;;29
05/01/2023;0300 UTC;970,3;970,3;969,4;;33
05/01/2023;0400 UTC;971,6;971,6;970,3;;33
05/01/2023;0500 UTC;972,6;972,6;971,6;;46
05/01/2023;0600 UTC;973,4;973,4;972,6;;33
05/01/2023;0700 UTC;974,4;974,4;973,4;;26
05/01/2023;0800 UTC;975,5;975,5;974,4;;36
05/01/2023;0900 UTC;976,8;976,8;975,5;;23
05/01/2023;1000 UTC;983,4;983,4;976,8;;28
05/01/2023;1100 UTC;994,3;994,3;983,4;;33
05/01/2023;1200 UTC;1002,4;1002,4;994,4;;74
05/01/2023;1300 UTC;1008,4;1008,4;1002,4;;73
05/01/2023;1400 UTC;1011,9;1011,9;1008,4;;61
05/01/2023;1500 UTC;1011,4;1012,3;1011,4;;85
05/01/2023;1600 UTC;1010,7;1011,7;1010,7;;140
05/01/2023;1700 UTC;1008,9;1010,8;1008,9;;60
05/01/2023;1800 UTC;1005;1008,9;1005;;101
05/01/2023;1900 UTC;997,3;1005;997,3;;110
05/01/2023;2000 UTC;987,7;997,3;987,7;;123
05/01/2023;2100 UTC;975,8;987,7;975,8;;127
05/01/2023;2200 UTC;968;975,8;968;;127
05/01/2023;2300 UTC;965,3;968;965,3;;108
06/01/2023;0000 UTC;965,4;965,4;965,2;;61
06/01/2023;0100 UTC;966,6;966,6;965,4;;50
06/01/2023;0200 UTC;968;968;966,6;;43
06/01/2023;0300 UTC;969,5;969,5;968;;40
06/01/2023;0400 UTC;969,9;969,9;969,5;;10
06/01/2023;0500 UTC;970,1;970,1;969,9;;34
06/01/2023;0600 UTC;970,4;970,4;970,1;;18
06/01/2023;0700 UTC;971;971;970,4;;34
06/01/2023;0800 UTC;971,7;971,7;971;;26
06/01/2023;0900 UTC;973,8;973,8;971,8;;34
06/01/2023;1000 UTC;982;982;973,8;;31
06/01/2023;1100 UTC;994,4;994,4;982,1;;31
06/01/2023;1200 UTC;1004,1;1004,1;994,4;;33
06/01/2023;1300 UTC;1008,6;1008,6;1004,1;;67
06/01/2023;1400 UTC;1011;1011;1008,6;;48
06/01/2023;1500 UTC;1010,6;1011,3;1010,6;;56
06/01/2023;1600 UTC;1012,5;1012,5;1010,6;;93
06/01/2023;1700 UTC;1010;1013,2;1010;;86
06/01/2023;1800 UTC;1004,7;1010;1004,7;;102
06/01/2023;1900 UTC;998,7;1004,7;998,7;;134
06/01/2023;2000 UTC;988,6;998,7;988,6;;138
06/01/2023;2100 UTC;976,7;988,6;976,7;;134
06/01/2023;2200 UTC;969,4;976,7;969,4;;142
06/01/2023;2300 UTC;967,1;969,4;967,1;;118
07/01/2023;0000 UTC;967,4;967,4;967,1;;76
07/01/2023;0100 UTC;968,6;968,6;967,4;;74
07/01/2023;0200 UTC;970;970;968,6;;70
07/01/2023;0300 UTC;971,2;971,2;970;;61
07/01/2023;0400 UTC;972,1;972,1;971,2;;38
07/01/2023;0500 UTC;972,6;972,6;972,1;;32
07/01/2023;0600 UTC;974,2;974,2;972,6;;25
07/01/2023;0700 UTC;975,2;975,2;974,2;;39
07/01/2023;0800 UTC;975,9;975,9;975,2;;121
07/01/2023;0900 UTC;976,7;976,7;975,9;;169
07/01/2023;1000 UTC;983,3;983,3;976,7;;30
07/01/2023;1100 UTC;993,6;993,6;983,4;;31
07/01/2023;1200 UTC;1001,3;1001,3;993,6;;41
07/01/2023;1300 UTC;1008,6;1008,6;1001,3;;87
07/01/2023;1400 UTC;1012,7;1012,7;1008,7;;61
07/01/2023;1500 UTC;1011,7;1012,7;1011,5;;72
07/01/2023;1600 UTC;1010,1;1012;1010,1;;81
07/01/2023;1700 UTC;1009,4;1010,2;1009,4;;86
07/01/2023;1800 UTC;1004,4;1009,4;1004,4;;104
07/01/2023;1900 UTC;999,4;1004,3;999,4;;114
07/01/2023;2000 UTC;989,1;999,4;989,1;;141
07/01/2023;2100 UTC;976,4;989;976,4;;140
07/01/2023;2200 UTC;968,2;976,4;968,2;;140
07/01/2023;2300 UTC;965,1;968,2;965,1;;135
08/01/2023;0000 UTC;965;965,2;964,9;;87
08/01/2023;0100 UTC;966,4;966,4;965;;43
08/01/2023;0200 UTC;967,6;967,6;966,4;;52
08/01/2023;0300 UTC;968,9;968,9;967,6;;65
08/01/2023;0400 UTC;970,2;970,2;968,9;;168
08/01/2023;0500 UTC;971,1;971,1;970,2;;171
08/01/2023;0600 UTC;971,7;971,7;971,1;;169
08/01/2023;0700 UTC;972,9;972,9;971,7;;37
08/01/2023;0800 UTC;974,4;974,4;972,9;;26
08/01/2023;0900 UTC;976;976;974,4;;30
08/01/2023;1000 UTC;983,2;983,2;976;;38
08/01/2023;1100 UTC;993,9;993,9;983,3;;29
08/01/2023;1200 UTC;1002,5;1002,5;993,9;;60
08/01/2023;1300 UTC;1009,8;1009,8;1002,6;;83
08/01/2023;1400 UTC;1012;1012,4;1009,8;;88
08/01/2023;1500 UTC;1012,7;1012,8;1012;;102
08/01/2023;1600 UTC;1013,7;1014;1012,7;;80
08/01/2023;1700 UTC;1011,8;1013,9;1011,8;;115
08/01/2023;1800 UTC;1005,5;1011,8;1005,5;;113
08/01/2023;1900 UTC;1000,8;1005,5;1000,8;;120
08/01/2023;2000 UTC;991,1;1000,8;991,1;;124
08/01/2023;2100 UTC;978,5;991;978,5;;133
08/01/2023;2200 UTC;970,2;978,4;970,2;;141
08/01/2023;2300 UTC;967,1;970,2;967,1;;86
09/01/2023;0000 UTC;967,1;967,2;967;;50
09/01/2023;0100 UTC;967,7;967,7;967,1;;70
09/01/2023;0200 UTC;968,5;968,5;967,7;;42
09/01/2023;0300 UTC;969,1;969,1;968,5;;123
09/01/2023;0400 UTC;969,6;969,6;969,1;;141
09/01/2023;0500 UTC;969,9;969,9;969,6;;141
09/01/2023;0600 UTC;971,2;971,2;969,9;;138
09/01/2023;0700 UTC;972,4;972,4;971,2;;135
09/01/2023;0800 UTC;973,2;973,2;972,4;;15
09/01/2023;0900 UTC;975,5;975,5;973,1;;29
09/01/2023;1000 UTC;984;984;975,6;;26
09/01/2023;1100 UTC;995,2;995,2;984;;43
09/01/2023;1200 UTC;1004,9;1004,9;995,2;;57
09/01/2023;1300 UTC;1011,9;1011,9;1004,9;;82
09/01/2023;1400 UTC;1014,8;1014,8;1011,9;;73
09/01/2023;1500 UTC;1012,4;1015,1;1012,3;;103
09/01/2023;1600 UTC;1015;1015;1012,4;;116
09/01/2023;1700 UTC;1014,5;1015,7;1014,5;;116
09/01/2023;1800 UTC;1009;1014,6;1009;;106
09/01/2023;1900 UTC;1000,3;1009;1000,3;;131
09/01/2023;2000 UTC;988,9;1000,3;988,9;;143
09/01/2023;2100 UTC;976;988,9;976;;142
09/01/2023;2200 UTC;968,7;976;968,7;;119
09/01/2023;2300 UTC;966,4;968,7;966,4;;97
10/01/2023;0000 UTC;966,8;966,8;966,4;;91
10/01/2023;0100 UTC;967,9;967,9;966,8;;68
10/01/2023;0200 UTC;969,7;969,7;967,9;;42
10/01/2023;0300 UTC;971,1;971,1;969,7;;41
10/01/2023;0400 UTC;971,8;971,8;971,1;;9
10/01/2023;0500 UTC;972,3;972,3;971,8;;27
10/01/2023;0600 UTC;973,5;973,5;972,3;;32
10/01/2023;0700 UTC;974,2;974,2;973,5;;29
10/01/2023;0800 UTC;975,3;975,3;974,2;;32
10/01/2023;0900 UTC;976,8;976,8;975,3;;25
10/01/2023;1000 UTC;983,6;983,6;976,8;;32
10/01/2023;1100 UTC;994,8;994,8;983,7;;36
10/01/2023;1200 UTC;1004,7;1004,7;994,8;;43
10/01/2023;1300 UTC;1010,5;1010,5;1004,8;;71
10/01/2023;1400 UTC;1011,9;1011,9;1010,5;;52
10/01/2023;1500 UTC;1011,8;1012,1;1011,8;;68
10/01/2023;1600 UTC;1011,9;1012,2;1011,8;;96
10/01/2023;1700 UTC;1008,8;1011,9;1008,8;;58
10/01/2023;1800 UTC;1005,5;1008,8;1005,5;;115
10/01/2023;1900 UTC;997,3;1005,5;997,3;;135
10/01/2023;2000 UTC;987,4;997,3;987,4;;134
10/01/2023;2100 UTC;975;987,4;975;;129
10/01/2023;2200 UTC;968,9;975;968,9;;130
10/01/2023;2300 UTC;967,7;968,9;967,5;;90
11/01/2023;0000 UTC;969,4;969,4;967,7;;127
11/01/2023;0100 UTC;971,4;971,4;969,4;;90
11/01/2023;0200 UTC;973,3;973,3;971,4;;107
11/01/2023;0300 UTC;973,8;973,8;973,3;;63
11/01/2023;0400 UTC;974,5;974,5;973,8;;65
11/01/2023;0500 UTC;975,2;975,2;974,5;;36
11/01/2023;0600 UTC;975,8;975,8;975,2;;47
11/01/2023;0700 UTC;976,1;976,1;975,8;;128
11/01/2023;0800 UTC;976;976,2;976;;360
11/01/2023;0900 UTC;976,4;976,4;975,9;;8
11/01/2023;1000 UTC;983,3;983,3;976,5;;33
11/01/2023;1100 UTC;993,6;993,6;983,3;;91
11/01/2023;1200 UTC;1004,3;1004,3;993,6;;36
11/01/2023;1300 UTC;1010;1010;1004,3;;107
11/01/2023;1400 UTC;1009,5;1010,6;1009,5;;111
11/01/2023;1500 UTC;1009;1009,7;1008,9;;90
11/01/2023;1600 UTC;1007,8;1009,2;1007,8;;65
11/01/2023;1700 UTC;1006,3;1008;1006,3;;123
11/01/2023;1800 UTC;1002,8;1006,4;1002,8;;127
11/01/2023;1900 UTC;995,9;1002,8;995,9;;136
11/01/2023;2000 UTC;986,3;995,9;986,3;;137
11/01/2023;2100 UTC;976,3;986,3;976,3;;142
11/01/2023;2200 UTC;970,2;976,3;970,2;;140
11/01/2023;2300 UTC;968,1;970,2;968,1;;104
12/01/2023;0000 UTC;968,2;968,2;968;;69
12/01/2023;0100 UTC;969,1;969,1;968,2;;71
12/01/2023;0200 UTC;970,1;970,1;969,1;;32
12/01/2023;0300 UTC;971,1;971,1;970,1;;49
12/01/2023;0400 UTC;972,3;972,3;971,1;;27
12/01/2023;0500 UTC;972,9;972,9;972,3;;28
12/01/2023;0600 UTC;973,9;973,9;972,9;;26
12/01/2023;0700 UTC;974,8;974,8;973,9;;33
12/01/2023;0800 UTC;975,2;975,3;974,8;;141
12/01/2023;0900 UTC;975,9;975,9;975,2;;141
12/01/2023;1000 UTC;983,5;983,5;975,9;;77
12/01/2023;1100 UTC;996,5;996,5;983,5;;104
12/01/2023;1200 UTC;1006,2;1006,2;996,5;;84
12/01/2023;1300 UTC;1011,1;1011,1;1006,2;;76
12/01/2023;1400 UTC;1012,6;1012,6;1011,1;;116
12/01/2023;1500 UTC;1012,6;1012,9;1012,6;;56
12/01/2023;1600 UTC;1011,9;1012,6;1011,9;;116
12/01/2023;1700 UTC;1009,5;1011,9;1009,5;;81
12/01/2023;1800 UTC;1003,6;1009,5;1003,6;;109
12/01/2023;1900 UTC;998,7;1003,6;998,7;;142
12/01/2023;2000 UTC;989,3;998,7;989,3;;137
12/01/2023;2100 UTC;976,3;989,3;976,3;;122
12/01/2023;2200 UTC;968,3;976,3;968,3;;89
12/01/2023;2300 UTC;965,6;968,3;965,6;;58
13/01/2023;0000 UTC;965,6;965,6;965,4;;54
13/01/2023;0100 UTC;966,6;966,6;965,6;;37
13/01/2023;0200 UTC;968;968;966,6;;58
13/01/2023;0300 UTC;969,4;969,4;968;;100
13/01/2023;0400 UTC;970,7;970,7;969,4;;55
13/01/2023;0500 UTC;972,2;972,2;970,7;;24
13/01/2023;0600 UTC;973,1;973,1;972,2;;25
13/01/2023;0700 UTC;973,5;973,5;973,1;;61
13/01/2023;0800 UTC;974,9;974,9;973,5;;31
13/01/2023;0900 UTC;976,6;976,6;974,9;;36
13/01/2023;1000 UTC;982,6;982,6;976,6;;31
13/01/2023;1100 UTC;991,4;991,4;982,6;;31
13/01/2023;1200 UTC;997;997;991,4;;43
13/01/2023;1300 UTC;1005,9;1005,9;997;;95
13/01/2023;1400 UTC;1011,9;1011,9;1005,9;;47
13/01/2023;1500 UTC;1013,1;1013,1;1011,9;;101
13/01/2023;1600 UTC;1008,2;1013,4;1008,2;;70
13/01/2023;1700 UTC;1006,2;1008,2;1006,2;;118
13/01/2023;1800 UTC;1004,6;1006,2;1004,6;;140
13/01/2023;1900 UTC;999,3;1004,6;999,3;;139
13/01/2023;2000 UTC;986,6;999,3;986,6;;137
13/01/2023;2100 UTC;974,2;986,6;974,2;;141
13/01/2023;2200 UTC;967,5;974,2;967,5;;129
13/01/2023;2300 UTC;965,9;967,5;965,9;;108
14/01/2023;0000 UTC;966,5;966,5;965,9;;108
14/01/2023;0100 UTC;968;968;966,5;;81
14/01/2023;0200 UTC;969,9;969,9;968;;59
14/01/2023;0300 UTC;971,1;971,1;969,9;;74
14/01/2023;0400 UTC;971,3;971,4;971,1;;43
14/01/2023;0500 UTC;971,8;971,8;971,3;;119
14/01/2023;0600 UTC;972,3;972,3;971,8;;154
14/01/2023;0700 UTC;973;973;972,3;;147
14/01/2023;0800 UTC;973,8;973,8;973;;135
14/01/2023;0900 UTC;974,9;974,9;973,8;;139
14/01/2023;1000 UTC;981,7;981,7;974,9;;71
14/01/2023;1100 UTC;988;988;981,7;;145
14/01/2023;1200 UTC;989;989,1;988;;137
14/01/2023;1300 UTC;986,6;989;986,6;;126
14/01/2023;1400 UTC;986,3;986,6;985,5;;103
14/01/2023;1500 UTC;994,3;994,3;986,3;;52
14/01/2023;1600 UTC;1003,6;1003,6;994,4;;76
14/01/2023;1700 UTC;1009,3;1009,3;1003,6;;114
14/01/2023;1800 UTC;1002,6;1010,5;1002,6;;53
14/01/2023;1900 UTC;1000,1;1002,6;1000;;140
14/01/2023;2000 UTC;996,1;1000,3;996,1;;123
14/01/2023;2100 UTC;983,9;996,1;983,9;;143
14/01/2023;2200 UTC;975,7;983,9;975,7;;141
14/01/2023;2300 UTC;973;975,7;973;;145
15/01/2023;0000 UTC;972;973;971,9;;145
15/01/2023;0100 UTC;972,5;972,5;972;;92
15/01/2023;0200 UTC;973,3;973,3;972,5;;136
15/01/2023;0300 UTC;974,8;974,8;973,3;;127
15/01/2023;0400 UTC;975,5;975,5;974,8;;150
15/01/2023;0500 UTC;976,5;976,5;975,5;;156
15/01/2023;0600 UTC;977,3;977,3;976,5;;124
15/01/2023;0700 UTC;978,2;978,2;977,3;;135
15/01/2023;0800 UTC;979,2;979,2;978,2;;135
15/01/2023;0900 UTC;980;980;979,2;;135
15/01/2023;1000 UTC;985,5;985,5;980;;104
15/01/2023;1100 UTC;996;996;985,5;;130
15/01/2023;1200 UTC;1005,7;1005,7;996;;127
15/01/2023;1300 UTC;1006,2;1006,5;1005,8;;141
15/01/2023;1400 UTC;1008,8;1008,8;1006,2;;137
15/01/2023;1500 UTC;1010,7;1010,7;1008,8;;139
15/01/2023;1600 UTC;1009,2;1011,1;1009,2;;149
15/01/2023;1700 UTC;1007,9;1009,2;1007,9;;148
15/01/2023;1800 UTC;1003,6;1007,8;1003,6;;149
15/01/2023;1900 UTC;994,2;1003,5;994,2;;147
15/01/2023;2000 UTC;983,8;994,2;983,8;;146
15/01/2023;2100 UTC;975,5;983,8;975,5;;143
15/01/2023;2200 UTC;968,5;975,4;968,5;;147
15/01/2023;2300 UTC;967;968,5;967;;143
16/01/2023;0000 UTC;966,7;967,1;966,6;;150
16/01/2023;0100 UTC;967,6;967,6;966,7;;140
16/01/2023;0200 UTC;968,6;968,6;967,6;;169
16/01/2023;0300 UTC;969,7;969,7;968,6;;157
16/01/2023;0400 UTC;970,9;970,9;969,7;;135
16/01/2023;0500 UTC;971,4;971,4;970,9;;135
16/01/2023;0600 UTC;972,7;972,7;971,4;;136
16/01/2023;0700 UTC;973,8;973,8;972,7;;139
16/01/2023;0800 UTC;975,2;975,2;973,8;;141
16/01/2023;0900 UTC;976,4;976,4;975,2;;141
16/01/2023;1000 UTC;981,8;981,8;976,4;;120
16/01/2023;1100 UTC;990,4;990,4;981,8;;108
16/01/2023;1200 UTC;1000,6;1000,6;990,4;;139
16/01/2023;1300 UTC;1006;1006;1000,6;;95
16/01/2023;1400 UTC;1000,3;1006,4;1000,3;;151
16/01/2023;1500 UTC;996,6;1000,3;996,6;;151
16/01/2023;1600 UTC;998,9;998,9;996,6;;141
16/01/2023;1700 UTC;1001,7;1001,7;998,9;;136
16/01/2023;1800 UTC;1000,7;1002;1000,7;;140
16/01/2023;1900 UTC;995,5;1000,7;995,5;;133
16/01/2023;2000 UTC;987,2;995,5;987,2;;143
16/01/2023;2100 UTC;979,6;987,2;979,6;;143
16/01/2023;2200 UTC;974,3;979,6;974,3;;142
16/01/2023;2300 UTC;971,9;974,3;971,9;;142
17/01/2023;0000 UTC;971,4;972;971,4;;142
17/01/2023;0100 UTC;972;972;971,4;;90
17/01/2023;0200 UTC;972,6;972,6;972;;150
17/01/2023;0300 UTC;972,8;972,9;972,6;;25
17/01/2023;0400 UTC;973,8;973,8;972,8;;125
17/01/2023;0500 UTC;974,8;974,8;973,9;;154
17/01/2023;0600 UTC;975,3;975,3;974,8;;3
17/01/2023;0700 UTC;975,7;975,7;975,3;;98
17/01/2023;0800 UTC;976,2;976,2;975,7;;174
17/01/2023;0900 UTC;977,1;977,1;976,2;;4
17/01/2023;1000 UTC;983,1;983,1;977,1;;43
17/01/2023;1100 UTC;992,8;992,8;983,2;;53
17/01/2023;1200 UTC;1004,5;1004,5;992,8;;113
17/01/2023;1300 UTC;1012,4;1012,4;1004,5;;77
17/01/2023;1400 UTC;1012,7;1014,4;1012,4;;123
17/01/2023;1500 UTC;1007,6;1012,7;1007,6;;76
17/01/2023;1600 UTC;1006,2;1007,6;1005,9;;120
17/01/2023;1700 UTC;1003,7;1006,6;1003,7;;139
17/01/2023;1800 UTC;996,8;1003,7;996,8;;112
17/01/2023;1900 UTC;993,1;996,8;993,1;;137
17/01/2023;2000 UTC;986;993,1;986;;142
17/01/2023;2100 UTC;978,7;985,9;978,7;;138
17/01/2023;2200 UTC;973,9;978,7;973,9;;111
17/01/2023;2300 UTC;973,1;973,9;973,1;;71
18/01/2023;0000 UTC;973,6;973,6;973,1;;46
18/01/2023;0100 UTC;974,1;974,1;973,6;;41
18/01/2023;0200 UTC;974,6;974,6;974,1;;37
18/01/2023;0300 UTC;975,2;975,2;974,6;;42
18/01/2023;0400 UTC;975,9;976;975,2;;139
18/01/2023;0500 UTC;975,5;976,1;975,5;;140
18/01/2023;0600 UTC;975,7;975,7;975,5;;165
18/01/2023;0700 UTC;976,5;976,5;975,7;;137
18/01/2023;0800 UTC;977,5;977,5;976,5;;169
18/01/2023;0900 UTC;978,3;978,3;977,5;;26
18/01/2023;1000 UTC;984,6;984,6;978,3;;62
18/01/2023;1100 UTC;995,4;995,4;984,6;;141
18/01/2023;1200 UTC;1002,9;1002,9;995,4;;122
18/01/2023;1300 UTC;1008,6;1008,6;1002,9;;141
18/01/2023;1400 UTC;1012,3;1012,3;1008,6;;110
18/01/2023;1500 UTC;1006,5;1012,5;1006,5;;60
18/01/2023;1600 UTC;991,7;1006,5;991,7;;143
18/01/2023;1700 UTC;996;996;991,6;;136
18/01/2023;1800 UTC;994,7;998,7;994,7;;138
18/01/2023;1900 UTC;987,7;994,7;987,7;;137
18/01/2023;2000 UTC;985,2;987,7;985,2;;127
18/01/2023;2100 UTC;979,8;985,2;979,8;;142
18/01/2023;2200 UTC;974,6;979,8;974,6;;140
18/01/2023;2300 UTC;971,6;974,6;971,6;;140
19/01/2023;0000 UTC;970,2;971,6;970,2;;143
19/01/2023;0100 UTC;970,1;970,3;970;;145
19/01/2023;0200 UTC;971,5;971,5;970,1;;146
19/01/2023;0300 UTC;972,5;972,5;971,5;;138
19/01/2023;0400 UTC;974;974;972,5;;174
19/01/2023;0500 UTC;975,1;975,1;974;;169
19/01/2023;0600 UTC;976;976;975,1;;135
19/01/2023;0700 UTC;977,4;977,4;975,8;;145
19/01/2023;0800 UTC;979,3;979,3;977,4;;140
19/01/2023;0900 UTC;980,5;980,5;979,3;;62
19/01/2023;1000 UTC;984,3;984,3;980,5;;30
19/01/2023;1100 UTC;988,9;988,9;984,3;;37
19/01/2023;1200 UTC;993,9;993,9;988,9;;37
19/01/2023;1300 UTC;995,2;995,4;993,9;;43
19/01/2023;1400 UTC;998,8;998,8;995,2;;95
19/01/2023;1500 UTC;1006,4;1006,4;998,8;;65
19/01/2023;1600 UTC;1010,7;1010,7;1006,4;;145
19/01/2023;1700 UTC;1008,9;1011;1008,9;;132
19/01/2023;1800 UTC;999,5;1008,9;999,5;;144
19/01/2023;1900 UTC;993;999,5;993;;140
19/01/2023;2000 UTC;991;993;991;;145
19/01/2023;2100 UTC;983,8;991;983,8;;145
19/01/2023;2200 UTC;975,8;983,8;975,8;;144
19/01/2023;2300 UTC;972,3;975,8;972,3;;153
20/01/2023;0000 UTC;972,3;972,4;972,2;;46
20/01/2023;0100 UTC;973;973;972,3;;31
20/01/2023;0200 UTC;974,1;974,1;973;;31
20/01/2023;0300 UTC;975,1;975,1;974,1;;42
20/01/2023;0400 UTC;976,5;976,5;975,1;;30
20/01/2023;0500 UTC;977,7;977,7;976,5;;5
20/01/2023;0600 UTC;977,5;977,9;977,4;;26
20/01/2023;0700 UTC;978;978;977,5;;174
20/01/2023;0800 UTC;979;979;978;;174
20/01/2023;0900 UTC;979,7;979,7;979;;174
20/01/2023;1000 UTC;986,3;986,3;979,7;;65
20/01/2023;1100 UTC;994,1;994,1;986,3;;37
20/01/2023;1200 UTC;1003,6;1003,6;994,1;;62
20/01/2023;1300 UTC;1010,7;1010,7;1003,6;;83
20/01/2023;1400 UTC;1014,3;1014,3;1010,7;;62
20/01/2023;1500 UTC;1015;1015,3;1014,3;;44
20/01/2023;1600 UTC;1013,3;1015,1;1013,3;;139
20/01/2023;1700 UTC;1011;1013,6;1011;;139
