LOCAL;DATA;HORA;Temp. Ins. (C);TEMP MAX;Temp. Min. (C);PA INST;Pressao Max. (hPa);Pressao Min. (hPa);VEL VEN MED;Dir. Vento (m/s);Raj. Vento (m/s)
CORURIPE;25/10/2023;300;23,2;23,3;23,1;1002,3;1002,9;1002,3;1,5;19;3
CORURIPE;25/10/2023;400;23;23,2;22,9;1001,6;1002,3;1001,5;1,8;28;4,2
CORURIPE;25/10/2023;500;22,2;23;22,2;1001,4;1001,6;1001,4;0,6;81;3,8
CORURIPE;25/10/2023;600;22,2;22,4;22,1;1001,3;1001,4;1001,2;1,3;15;3,4
CORURIPE;25/10/2023;700;22,2;22,3;22,1;1002,1;1002,1;1001,3;1,8;60;3,5
CORURIPE;25/10/2023;800;21,7;22,4;21,7;1002,4;1002,4;1002,1;1,1;30;3,9
CORURIPE;25/10/2023;900;22,5;22,5;21,7;1003,1;1003,1;1002,4;1,4;352;3,1
CORURIPE;25/10/2023;1000;25,6;25,6;22,5;1003,8;1003,8;1003,1;3;33;5,9
CORURIPE;25/10/2023;1100;27,8;27,8;25,6;1004;1004;1003,8;4;35;9,4
CORURIPE;25/10/2023;1200;28,7;29,3;27,2;1003,7;1004,1;1003,7;3,6;40;9,1
CORURIPE;25/10/2023;1300;30,3;30,7;28,4;1003;1003,7;1003;3,6;48;8,7
CORURIPE;25/10/2023;1400;32;32;30,3;1002,1;1003;1002,1;4;42;8,8
CORURIPE;25/10/2023;1500;32;33,3;31,6;1000,8;1002,1;1000,8;3,6;69;8,6
CORURIPE;25/10/2023;1600;31,8;32,6;31,8;999,5;1000,8;999,5;4,4;76;9,7
CORURIPE;25/10/2023;1700;31,2;32,1;31,2;999;999,5;999;4;78;9,7
CORURIPE;25/10/2023;1800;29,8;31,2;29,8;998,8;999;998,7;3,9;67;9,4
CORURIPE;25/10/2023;1900;28,2;30,1;28,2;998,6;998,9;998,5;4,9;77;9,6
CORURIPE;25/10/2023;2000;26,9;28,4;26,9;999,1;999,1;998,6;4,1;72;11,8
CORURIPE;25/10/2023;2100;25,7;26,9;25,7;999,6;999,7;999,1;3,4;67;9,7
CORURIPE;25/10/2023;2200;25,1;25,7;25,1;1000,2;1000,2;999,6;3,1;67;7,4
CORURIPE;25/10/2023;2300;24,9;25,1;24,8;1000,5;1000,5;1000,2;3;60;6,9
CORURIPE;26/10/2023;0;24,6;24,9;24,6;1001,4;1001,4;1000,5;2,9;50;6,5
CORURIPE;26/10/2023;100;24,1;24,6;24,1;1001,4;1001,5;1001,3;3;53;7,1
CORURIPE;26/10/2023;200;23,8;24,2;23,8;1001,2;1001,4;1001,1;3,2;46;8,2
CORURIPE;26/10/2023;300;23,3;23,8;23,2;1000,6;1001,2;1000,6;3,4;46;7,5
CORURIPE;26/10/2023;400;22,7;23,3;22,7;999,8;1000,6;999,8;3,1;49;6,9
CORURIPE;26/10/2023;500;22,7;22,7;22,6;999,2;999,8;999,1;3,6;45;8,3
CORURIPE;26/10/2023;600;22,7;22,9;22,6;999,5;999,5;999,2;3,3;47;8,5
CORURIPE;26/10/2023;700;22,5;22,7;22,4;999,8;999,8;999,3;3,3;48;8,7
CORURIPE;26/10/2023;800;22,4;22,7;22,4;1000;1000;999,6;3,7;49;8,8
CORURIPE;26/10/2023;900;23,5;23,5;22,4;1000,5;1000,5;999,8;3,4;41;7,7
CORURIPE;26/10/2023;1000;25,5;25,6;23,5;1001,4;1001,4;1000,5;3,2;35;7,4
CORURIPE;26/10/2023;1100;27,2;27,3;25,5;1001,7;1001,8;1001,3;5,1;42;10,1
CORURIPE;26/10/2023;1200;28,8;29,1;26,9;1001,6;1001,8;1001,5;4,5;45;9,6
CORURIPE;26/10/2023;1300;30,9;31;28,7;1001,3;1001,6;1001,3;3,9;63;9,8
CORURIPE;26/10/2023;1400;30,8;31,4;30,3;1001,1;1001,4;1001;4,8;83;9,2
CORURIPE;26/10/2023;1500;30,4;31,5;30,3;1000,5;1001,1;1000,5;5,5;68;10,7
CORURIPE;26/10/2023;1600;31;31,5;30,4;999,6;1000,5;999,6;4,6;85;11,8
CORURIPE;26/10/2023;1700;30,3;31,2;30,3;999,2;999,6;999,1;5,2;71;11,9
CORURIPE;26/10/2023;1800;30;30,7;29,8;999;999,2;999;5;67;13,2
CORURIPE;26/10/2023;1900;29;30,4;28,9;999;999;998,9;4,5;64;11,6
CORURIPE;26/10/2023;2000;27,1;29;27,1;999,3;999,3;998,9;3,7;66;11,8
CORURIPE;26/10/2023;2100;25,8;27,1;25,8;999,9;999,9;999,3;3,6;73;8,5
CORURIPE;26/10/2023;2200;25,4;25,8;25,4;1000,4;1000,4;999,9;3,1;62;7,4
CORURIPE;26/10/2023;2300;25,2;25,5;25,2;1000,8;1000,8;1000,4;3;56;7,9
CORURIPE;27/10/2023;0;25,2;25,3;25,1;1001,6;1001,6;1000,8;3,1;61;7,1
CORURIPE;27/10/2023;100;25,5;25,5;25,2;1001,9;1001,9;1001,6;3,5;55;8
CORURIPE;27/10/2023;200;25,3;25,5;25,3;1001,7;1002,1;1001,6;3,1;52;7,6
CORURIPE;27/10/2023;300;25,1;25,3;25,1;1001,4;1001,8;1001,3;3,1;49;6,9
CORURIPE;27/10/2023;400;24,7;25,1;24,7;1001,1;1001,4;1001,1;1,8;34;6,5
CORURIPE;27/10/2023;500;23,9;24,7;23,9;1000,7;1001,1;1000,7;1,9;42;5,1
CORURIPE;27/10/2023;600;24;24,1;23,8;1000,6;1000,7;1000,3;2,2;46;4,4
CORURIPE;27/10/2023;700;23,8;24,1;23,6;1000,6;1000,6;1000,4;2,2;26;5,2
CORURIPE;27/10/2023;800;23,8;23,9;23,7;1001,5;1001,5;1000,6;2,3;37;5,6
CORURIPE;27/10/2023;900;24,5;24,5;23,7;1002,2;1002,2;1001,5;2,6;33;5,1
CORURIPE;27/10/2023;1000;26,4;26,5;24,5;1003,2;1003,2;1002,2;3,8;43;7,8
CORURIPE;27/10/2023;1100;28,6;28,7;26,4;1003,4;1003,4;1003,2;3,8;48;7,8
CORURIPE;27/10/2023;1200;30,1;30,1;28,3;1003,4;1003,5;1003,2;4;53;10,8
CORURIPE;27/10/2023;1300;31,5;31,7;29,6;1003;1003,4;1003;5;63;10,9
CORURIPE;27/10/2023;1400;31,4;32;30,5;1002,6;1003;1002,6;5;61;11,9
CORURIPE;27/10/2023;1500;32,1;32,7;31,4;1002;1002,6;1002;4,7;81;11,5
CORURIPE;27/10/2023;1600;31,1;32,8;30,8;1001;1002;1001;5,6;78;11,8
CORURIPE;27/10/2023;1700;30,5;31,7;30,3;1000,6;1001;1000,6;4,8;87;11,8
CORURIPE;27/10/2023;1800;29,9;30,8;29,8;1000,7;1000,7;1000,6;4,2;90;11,1
CORURIPE;27/10/2023;1900;28,4;30;28,3;1001;1001;1000,7;4;96;11,3
CORURIPE;27/10/2023;2000;27;28,5;27;1001,5;1001,5;1001;3,7;89;10,5
CORURIPE;27/10/2023;2100;25,9;27;25,9;1002;1002;1001,4;3,3;79;9,9
CORURIPE;27/10/2023;2200;25,4;25,9;25,4;1002,5;1002,5;1002;3,2;80;8
CORURIPE;27/10/2023;2300;25,1;25,4;25,1;1002,9;1002,9;1002,5;2,8;69;7
CORURIPE;28/10/2023;0;25,1;25,1;25;1003,4;1003,5;1002,9;2,7;68;6,4
CORURIPE;28/10/2023;100;25,3;25,4;25,1;1003,5;1003,6;1003,4;3,3;65;7,3
CORURIPE;28/10/2023;200;25;25,4;25;1003,2;1003,5;1003,2;2,4;78;7,2
CORURIPE;28/10/2023;300;24,9;25;24,7;1003;1003,2;1003;1,9;72;5,3
CORURIPE;28/10/2023;400;25;25,4;24,9;1002,5;1003;1002,5;3;72;9
CORURIPE;28/10/2023;500;24,9;25,1;24,9;1002,6;1002,6;1002,3;2,8;73;6,8
CORURIPE;28/10/2023;600;24,1;25;24,1;1002,8;1002,8;1002,6;1,4;88;5,8
CORURIPE;28/10/2023;700;24,1;24,1;23,7;1002,9;1002,9;1002,8;1,8;50;3,8
CORURIPE;28/10/2023;800;23,3;24,1;23,3;1003,3;1003,3;1002,9;1,7;66;4
CORURIPE;28/10/2023;900;25,1;25,1;23,2;1004;1004;1003,3;1,7;74;3,3
CORURIPE;28/10/2023;1000;27,1;27,2;25,1;1004,7;1004,7;1004;3,3;72;7,6
CORURIPE;28/10/2023;1100;28,8;28,9;26,7;1005;1005;1004,7;3,7;86;8,9
CORURIPE;28/10/2023;1200;29,5;29,7;28,3;1005,1;1005,1;1004,9;4,3;81;9,6
CORURIPE;28/10/2023;1300;29,8;30,7;29,1;1005,3;1005,3;1005,1;4,1;86;10,1
CORURIPE;28/10/2023;1400;30,3;30,9;29,8;1004,6;1005,3;1004,6;4,4;74;11,3
CORURIPE;28/10/2023;1500;31,1;31,2;29,8;1003,7;1004,6;1003,7;4,5;89;13,4
CORURIPE;28/10/2023;1600;30,7;31,4;30,5;1003;1003,8;1002,9;4,2;98;12,2
CORURIPE;28/10/2023;1700;29,3;31,1;29,2;1002,3;1003;1002,3;3,7;95;10,6
CORURIPE;28/10/2023;1800;29,1;30;28,8;1002,1;1002,3;1002;4,4;95;10,5
CORURIPE;28/10/2023;1900;28,2;29,2;28,1;1002,4;1002,4;1002,1;3,2;100;9,8
CORURIPE;28/10/2023;2000;26,5;28,2;26,5;1003,1;1003,1;1002,4;2,9;96;7,7
CORURIPE;28/10/2023;2100;25,8;26,6;25,8;1003,7;1003,7;1003,1;2,3;101;7,2
CORURIPE;28/10/2023;2200;25,6;25,8;25,6;1004,2;1004,2;1003,7;2,4;98;5,9
CORURIPE;28/10/2023;2300;25,4;25,6;25,3;1004,7;1004,7;1004,2;1,8;105;5,8
CORURIPE;29/10/2023;0;25,3;25,4;25,3;1005,1;1005,1;1004,7;2,2;96;5,9
CORURIPE;29/10/2023;100;25,1;25,6;25,1;1004,8;1005,1;1004,8;2,5;101;5,8
CORURIPE;29/10/2023;200;24,8;25,1;24,7;1004,1;1004,8;1004,1;2;102;4,9
CORURIPE;29/10/2023;300;24,8;24,8;24,5;1003,5;1004,1;1003,5;1,7;106;5,3
CORURIPE;29/10/2023;400;24,7;24,9;24,5;1003;1003,5;1003;2,3;106;5,3
CORURIPE;29/10/2023;500;24,4;24,9;24,3;1002,9;1003;1002,8;1,6;115;5,1
CORURIPE;29/10/2023;600;24,4;24,6;24,4;1003,1;1003,1;1002,8;1,5;96;4
CORURIPE;29/10/2023;700;24,6;24,6;24;1003,2;1003,3;1003,1;2,6;106;5,1
CORURIPE;29/10/2023;800;24,7;24,9;24,6;1003,8;1003,8;1003,2;2,3;104;5,7
CORURIPE;29/10/2023;900;26,1;26,1;24,7;1004,2;1004,2;1003,8;1,9;101;6,5
CORURIPE;29/10/2023;1000;27,3;27,5;26,1;1005,3;1005,3;1004,2;4,3;101;8,5
CORURIPE;29/10/2023;1100;27,9;28,2;26,7;1006;1006;1005,3;3,8;104;8,5
CORURIPE;29/10/2023;1200;28,2;28,5;26,7;1006,4;1006,4;1006;4,2;99;9,9
CORURIPE;29/10/2023;1300;28,8;29,5;27,9;1006,4;1006,6;1006,4;4,3;109;9,9
CORURIPE;29/10/2023;1400;30,1;31;28,8;1005,8;1006,4;1005,8;3,8;83;9
CORURIPE;29/10/2023;1500;29,4;31;29,2;1004,9;1005,8;1004,8;4,2;97;9,5
CORURIPE;29/10/2023;1600;29,8;30,4;29,1;1003,7;1004,9;1003,7;3,4;100;9,5
CORURIPE;29/10/2023;1700;29,8;30,6;29,1;1002,9;1003,7;1002,9;3,5;91;8,8
CORURIPE;29/10/2023;1800;28,5;30;28;1002,6;1002,9;1002,6;3,1;87;7,7
CORURIPE;29/10/2023;1900;27,8;28,9;27,7;1002,7;1002,7;1002,5;3,2;111;6,6
CORURIPE;29/10/2023;2000;26,4;27,8;26,3;1002,7;1002,9;1002,7;2,8;102;7
CORURIPE;29/10/2023;2100;25,4;26,4;25,4;1002,6;1002,7;1002,6;2,4;107;5,8
CORURIPE;29/10/2023;2200;24,9;25,4;24,9;1003;1003;1002,6;2,3;108;4,9
CORURIPE;29/10/2023;2300;24,4;24,9;24,3;1003,7;1003,7;1003;1;100;4,7
CORURIPE;30/10/2023;0;24,5;24,7;24,4;1004,3;1004,3;1003,7;1,4;105;3,1
CORURIPE;30/10/2023;100;24,2;24,5;24,1;1004,4;1004,5;1004,3;1;105;3,1
CORURIPE;30/10/2023;200;24,1;24,2;24;1003,9;1004,4;1003,9;1;98;3,8
CORURIPE;30/10/2023;300;23,7;24,1;23,7;1003,2;1003,9;1003,2;1,3;103;2,7
CORURIPE;30/10/2023;400;23,3;23,7;23,2;1002,6;1003,3;1002,6;1,1;97;3,1
CORURIPE;30/10/2023;500;23,4;23,4;23,3;1002,3;1002,7;1002,3;0,9;104;2,8
CORURIPE;30/10/2023;600;23,8;23,8;23,4;1002,3;1002,3;1002;0,6;76;2,4
CORURIPE;30/10/2023;700;23,3;24,1;23,1;1002,8;1002,8;1002,3;1,2;56;3,3
CORURIPE;30/10/2023;800;23,5;23,6;23,2;1003,1;1003,1;1002,8;0,7;47;3,3
CORURIPE;30/10/2023;900;24,5;24,5;23,4;1004;1004;1003,1;1,1;111;2
CORURIPE;30/10/2023;1000;25,9;25,9;24,5;1004,3;1004,4;1004;1,3;84;3,4
CORURIPE;30/10/2023;1100;26,7;27,2;24,7;1004,8;1004,8;1004,3;2,5;76;5,7
CORURIPE;30/10/2023;1200;28,4;29,1;26,5;1004,8;1004,8;1004,7;3,2;96;6,7
CORURIPE;30/10/2023;1300;29,8;29,8;28,1;1004,7;1004,9;1004,7;3,6;122;9,6
CORURIPE;30/10/2023;1400;29,9;30,1;28,3;1004,1;1004,7;1004,1;3;106;9,6
CORURIPE;30/10/2023;1500;29,9;31;29,1;1003,4;1004,1;1003,3;3,6;123;7,4
CORURIPE;30/10/2023;1600;30,4;31;29,6;1002,6;1003,4;1002,6;3,6;111;8,2
CORURIPE;30/10/2023;1700;29,7;30,6;29;1001,9;1002,6;1001,9;3,9;120;8,2
CORURIPE;30/10/2023;1800;28,9;29,9;28,3;1001,7;1001,9;1001,6;3,6;117;8,4
CORURIPE;30/10/2023;1900;28,1;29,1;27,7;1001,8;1001,8;1001,7;3,1;108;7,8
CORURIPE;30/10/2023;2000;26,3;28,1;26,3;1002;1002;1001,7;2,5;113;7
CORURIPE;30/10/2023;2100;25,2;26,3;25,2;1002,2;1002,2;1001,9;1,7;104;5,1
CORURIPE;30/10/2023;2200;24,6;25,2;24,6;1002,9;1002,9;1002,2;1,2;96;3,2
CORURIPE;30/10/2023;2300;24,2;24,6;24,1;1003,5;1003,5;1002,9;1;100;2,8
CORURIPE;31/10/2023;0;24,4;24,5;24,1;1004;1004;1003,5;1,5;115;2,7
CORURIPE;31/10/2023;100;24,1;24,5;24,1;1003,9;1004,1;1003,9;0,6;74;2,5
CORURIPE;31/10/2023;200;23,6;24,1;23,5;1003;1003,9;1003;1,1;74;2,4
CORURIPE;31/10/2023;300;23,2;23,6;23,2;1002,4;1003;1002,4;0,8;79;2,3
CORURIPE;31/10/2023;400;23,1;23,3;23,1;1001,6;1002,4;1001,6;0,7;61;1,8
CORURIPE;31/10/2023;500;22,8;23,3;22,8;1001,2;1001,6;1001,2;1;22;1,9
CORURIPE;31/10/2023;600;22,6;22,8;22,5;1001,2;1001,2;1001,1;0,7;55;1,8
CORURIPE;31/10/2023;700;21,9;22,7;21,9;1001,5;1001,5;1001,2;1,3;9;2,6
CORURIPE;31/10/2023;800;21,7;22;21,7;1001,8;1001,8;1001,5;0,8;5;2,7
CORURIPE;31/10/2023;900;22,8;22,8;21,7;1002,8;1002,8;1001,8;1,3;358;2,8
CORURIPE;31/10/2023;1000;25,4;25,4;22,8;1003,2;1003,2;1002,7;1,6;9;3,2
CORURIPE;31/10/2023;1100;27,2;27,8;25,3;1003,2;1003,3;1003,2;2,5;86;5,2
CORURIPE;31/10/2023;1200;28,6;29,5;27,2;1003,3;1003,4;1003,2;2,7;80;6,4
CORURIPE;31/10/2023;1300;29,9;30,5;28,6;1003;1003,4;1003;3;77;6,4
CORURIPE;31/10/2023;1400;30,5;31,4;29,5;1002,5;1003;1002,5;3,2;80;7,4
CORURIPE;31/10/2023;1500;30,1;31,3;30,1;1001,4;1002,5;1001,4;3,6;75;7,6
CORURIPE;31/10/2023;1600;30,6;31,1;29,9;1000,8;1001,4;1000,8;3,8;91;7,2
CORURIPE;31/10/2023;1700;29,8;30,9;29,3;1000,2;1000,8;1000,2;3,6;95;9,3
CORURIPE;31/10/2023;1800;28,7;30;28,6;999,8;1000,3;999,8;3,5;117;9,2
CORURIPE;31/10/2023;1900;27,5;28,9;27,5;1000;1000;999,8;4;120;8,4
CORURIPE;31/10/2023;2000;26,4;27,9;26,4;1000,2;1000,2;999,9;2,9;105;8,1
CORURIPE;31/10/2023;2100;25,4;26,4;25,4;1000,5;1000,6;1000,2;2,3;97;6,8
CORURIPE;31/10/2023;2200;24,4;25,4;24,4;1001,3;1001,3;1000,5;1,4;73;5,5
CORURIPE;31/10/2023;2300;24;24,5;24;1001,7;1001,7;1001,3;1,6;69;3
CORURIPE;01/11/2023;0;23,8;24,1;23,8;1002;1002;1001,7;1,8;68;3,7
CORURIPE;01/11/2023;100;24;24,1;23,8;1002,4;1002,4;1002;1,3;72;3,4
CORURIPE;01/11/2023;200;24;24,2;24;1002,1;1002,4;1002,1;1,3;51;2,6
CORURIPE;01/11/2023;300;23,9;24,3;23,8;1001,5;1002,1;1001,5;1;61;3,1
CORURIPE;01/11/2023;400;24;24;23,8;1001,2;1001,5;1001,2;1,3;56;2,7
CORURIPE;01/11/2023;500;23,5;24,1;23,5;1000,6;1001,2;1000,6;1,4;58;2,9
CORURIPE;01/11/2023;600;23,5;23,9;23,5;1001;1001;1000,6;1,5;59;3,1
CORURIPE;01/11/2023;700;23,5;23,5;23,1;1001,4;1001,4;1001;1,8;41;3,9
CORURIPE;01/11/2023;800;23,2;23,6;23,1;1002;1002,1;1001,4;1,1;357;3,7
CORURIPE;01/11/2023;900;23,4;23,4;23,1;1002,3;1002,3;1002;1,6;18;3,9
CORURIPE;01/11/2023;1000;26,7;26,8;23,5;1002,9;1002,9;1002,4;2,5;19;6,3
CORURIPE;01/11/2023;1100;28,6;29;26,5;1003,2;1003,2;1002,9;3,3;48;7,8
CORURIPE;01/11/2023;1200;29,7;30,1;28,4;1003,1;1003,2;1003;3,4;53;9,1
CORURIPE;01/11/2023;1300;31,1;31,8;29,4;1002,6;1003,1;1002,6;3,2;75;7
CORURIPE;01/11/2023;1400;30,9;31,6;30,4;1002,1;1002,6;1002,1;3,5;111;7,4
CORURIPE;01/11/2023;1500;31;31,5;30;1001,1;1002,1;1001,1;3,7;100;8,5
CORURIPE;01/11/2023;1600;31,3;31,9;30,6;1000;1001,1;1000;3,9;86;8,9
CORURIPE;01/11/2023;1700;30,7;31,4;30,6;999,2;1000;999,2;4;95;9,5
CORURIPE;01/11/2023;1800;29,9;31,3;29,8;999,1;999,3;999,1;3,9;98;9,4
CORURIPE;01/11/2023;1900;28,7;29,9;28,7;999,4;999,4;999;3,7;98;9,8
CORURIPE;01/11/2023;2000;27,2;28,7;27,2;1000;1000;999,4;3,9;78;9,7
CORURIPE;01/11/2023;2100;26;27,1;26;1000,4;1000,4;1000;2,9;77;8
CORURIPE;01/11/2023;2200;25,8;26;25,7;1001;1001;1000,4;2,9;62;7
CORURIPE;01/11/2023;2300;25,7;25,8;25,6;1001,7;1001,7;1001;2,5;68;6,1
CORURIPE;02/11/2023;0;25,7;25,8;25,7;1002,1;1002,1;1001,7;3,1;61;6,6
CORURIPE;02/11/2023;100;25,5;25,7;25,4;1002,1;1002,1;1002;2,2;58;6,6
CORURIPE;02/11/2023;200;25,1;25,5;25,1;1001,5;1002,1;1001,5;2,5;54;5,2
CORURIPE;02/11/2023;300;24,8;25,2;24,8;1001,2;1001,5;1001,2;2,5;48;5
CORURIPE;02/11/2023;400;24,6;24,8;24,6;1000,7;1001,2;1000,6;2,6;49;7
CORURIPE;02/11/2023;500;24,4;24,6;24,4;1000,2;1000,7;1000,2;2,3;47;7,6
CORURIPE;02/11/2023;600;24,1;24,4;24,1;1000,3;1000,4;1000,2;2,8;46;7,6
CORURIPE;02/11/2023;700;23,9;24,1;23,9;1000,9;1000,9;1000,3;2;52;6,9
CORURIPE;02/11/2023;800;23,8;23,9;23,8;1001,5;1001,5;1000,9;2,2;51;5,6
CORURIPE;02/11/2023;900;25,1;25,1;23,8;1002,1;1002,1;1001,5;2,4;64;5,6
CORURIPE;02/11/2023;1000;26,9;26,9;25,1;1002,9;1002,9;1002,1;3,3;46;7,7
CORURIPE;02/11/2023;1100;28,9;28,9;26,7;1003,1;1003,2;1002,8;3,5;45;8,3
CORURIPE;02/11/2023;1200;30,3;30,3;28,5;1003;1003,2;1002,9;4,2;45;8,7
CORURIPE;02/11/2023;1300;32,1;32,1;30,2;1002,5;1003;1002,4;4,1;71;8,7
CORURIPE;02/11/2023;1400;31,2;32,6;30,1;1002;1002,5;1002;4,6;98;10,3
CORURIPE;02/11/2023;1500;31,2;32,4;30,9;1001,2;1002,1;1001,2;4,9;80;10,9
CORURIPE;02/11/2023;1600;31,2;31,9;30,7;1000,5;1001,3;1000,5;4,8;79;11,4
CORURIPE;02/11/2023;1700;31;31,8;30,7;1000,2;1000,5;1000,1;4,7;80;10,8
CORURIPE;02/11/2023;1800;30,1;31,2;29,9;999,8;1000,2;999,7;5;66;11,3
CORURIPE;02/11/2023;1900;28,7;30,4;28,7;999,9;999,9;999,6;4,9;73;13,1
CORURIPE;02/11/2023;2000;27,4;28,7;27,4;1000,1;1000,1;999,7;4,1;73;11,7
CORURIPE;02/11/2023;2100;26,4;27,4;26,4;1000,6;1000,6;1000,1;3,5;79;8,9
CORURIPE;02/11/2023;2200;26;26,4;26;1001,2;1001,2;1000,6;3;69;8,5
CORURIPE;02/11/2023;2300;26,1;26,1;26;1002,1;1002,1;1001,2;3,3;69;7,8
CORURIPE;03/11/2023;0;26;26,1;26;1002,5;1002,5;1002;3,4;66;8,5
CORURIPE;03/11/2023;100;26;26,3;26;1002,8;1002,9;1002,5;3,4;59;8,4
CORURIPE;03/11/2023;200;26;26;25,9;1002,3;1002,8;1002,3;3,1;57;7,4
CORURIPE;03/11/2023;300;25,5;26;25,5;1002,1;1002,3;1002;2;43;6,1
CORURIPE;03/11/2023;400;25,2;25,5;25,2;1001,9;1002,1;1001,9;1,8;44;5,3
CORURIPE;03/11/2023;500;24,6;25,2;24,6;1001,7;1001,9;1001,7;1,5;56;4
CORURIPE;03/11/2023;600;24,3;24,6;24,3;1001,8;1001,8;1001,6;2,5;59;4,9
CORURIPE;03/11/2023;700;24,1;24,4;24,1;1002,3;1002,3;1001,8;2,1;60;4,9
CORURIPE;03/11/2023;800;24,2;24,2;24,1;1002,8;1002,8;1002,3;2,2;53;4,8
CORURIPE;03/11/2023;900;25,2;25,2;24,2;1003,3;1003,3;1002,8;2,4;52;5,7
CORURIPE;03/11/2023;1000;26,7;26,8;25,2;1003,7;1003,7;1003,2;3,7;48;8,7
CORURIPE;03/11/2023;1100;28,6;28,6;26,7;1003,9;1003,9;1003,7;3,5;50;8,7
CORURIPE;03/11/2023;1200;29,9;30;27,6;1004;1004;1003,8;4,2;84;9,1
CORURIPE;03/11/2023;1300;30,2;30,3;28,2;1003,8;1004;1003,8;3,3;82;9,1
CORURIPE;03/11/2023;1400;30,4;31,2;29,6;1003,5;1003,9;1003,5;4,2;93;10,1
CORURIPE;03/11/2023;1500;30,7;31,6;29,9;1002,6;1003,6;1002,6;4,9;75;10,6
CORURIPE;03/11/2023;1600;30,8;32,1;30;1001,9;1002,6;1001,9;4,3;85;10,1
CORURIPE;03/11/2023;1700;30,4;31,4;30,3;1001,4;1001,9;1001,3;4,9;78;10,8
CORURIPE;03/11/2023;1800;29,5;30,6;29,5;1001;1001,4;1001;5,1;77;11,5
CORURIPE;03/11/2023;1900;28,4;30;28,4;1001;1001;1000,8;4,8;80;10,6
CORURIPE;03/11/2023;2000;27,1;28,4;27,1;1001,5;1001,5;1001;3,4;76;10,7
CORURIPE;03/11/2023;2100;26,2;27,1;26,2;1001,7;1001,7;1001,4;3,5;73;9,6
CORURIPE;03/11/2023;2200;26,1;26,2;26,1;1002,3;1002,3;1001,7;2,9;61;8,9
CORURIPE;03/11/2023;2300;26,2;26,2;26;1003,1;1003,2;1002,3;3,1;64;8
CORURIPE;04/11/2023;0;25,8;26,2;25,8;1003,4;1003,5;1003,1;3,5;64;9,3
CORURIPE;04/11/2023;100;25,8;25,8;25,7;1003,1;1003,5;1003,1;3,2;58;7,2
CORURIPE;04/11/2023;200;25,7;25,9;25,7;1002,5;1003,1;1002,5;2,5;67;7
CORURIPE;04/11/2023;300;25,7;25,9;25,7;1001,8;1002,5;1001,8;2,8;56;6,7
CORURIPE;04/11/2023;400;25,5;25,7;25,5;1001,2;1001,8;1001,2;2,9;53;6,6
CORURIPE;04/11/2023;500;25,2;25,5;25,2;1001;1001,3;1001;2;50;6,1
CORURIPE;04/11/2023;600;24,8;25,2;24,7;1001,5;1001,5;1000,9;1,1;51;4,6
CORURIPE;04/11/2023;700;24,2;24,8;24,2;1001,6;1001,6;1001,4;1,5;34;3,1
CORURIPE;04/11/2023;800;23,8;24,2;23,8;1002,1;1002,1;1001,6;1,9;61;4,4
CORURIPE;04/11/2023;900;25;25;23,8;1002,6;1002,6;1002,1;2,9;43;6,2
CORURIPE;04/11/2023;1000;26,8;27,1;25;1003,4;1003,4;1002,6;3,4;48;8
CORURIPE;04/11/2023;1100;28,2;28,8;26,7;1003,8;1003,9;1003,4;2,8;52;7,9
CORURIPE;04/11/2023;1200;29,8;29,9;27,7;1003,5;1003,9;1003,5;3,5;64;7,8
CORURIPE;04/11/2023;1300;30,7;30,7;29;1003,2;1003,5;1003,2;3,7;78;7,9
CORURIPE;04/11/2023;1400;29,8;31,2;29,8;1002,7;1003,2;1002,7;3,1;93;8,7
CORURIPE;04/11/2023;1500;31;31,7;29,6;1001,7;1002,8;1001,7;3,9;93;9
CORURIPE;04/11/2023;1600;31,1;31,5;30;1000,9;1001,8;1000,8;4,3;91;9,5
CORURIPE;04/11/2023;1700;31,1;31,4;30,4;1000,4;1000,9;1000,4;3,8;88;9,9
CORURIPE;04/11/2023;1800;30;31,1;29,6;999,8;1000,4;999,8;4;95;9,9
CORURIPE;04/11/2023;1900;28,4;30,2;28,3;999,7;999,8;999,6;4,1;72;10,2
CORURIPE;04/11/2023;2000;27;28,5;27;1000;1000;999,7;3,5;83;8,8
CORURIPE;04/11/2023;2100;26,1;27;26;1000,4;1000,4;1000;3,3;72;8,4
CORURIPE;04/11/2023;2200;25,7;26,1;25,7;1000,9;1001;1000,4;2,7;67;7,5
CORURIPE;04/11/2023;2300;25,6;25,7;25,6;1001,4;1001,4;1000,9;2,6;62;6,2
CORURIPE;05/11/2023;0;26;26;25,6;1002;1002;1001,4;2,9;64;6,5
CORURIPE;05/11/2023;100;25,6;26,1;25,6;1001,6;1002;1001,6;2,4;66;6,3
CORURIPE;05/11/2023;200;25,9;26;25,6;1001,3;1001,7;1001,3;2,6;51;6,3
CORURIPE;05/11/2023;300;25,4;25,9;25,4;1000,8;1001,3;1000,8;3;56;7
CORURIPE;05/11/2023;400;24,9;25,4;24,9;1000,2;1000,8;1000,2;2,3;53;6
CORURIPE;05/11/2023;500;24,7;24,9;24,6;999,6;1000,2;999,6;2,1;48;6
CORURIPE;05/11/2023;600;24,6;24,9;24,6;999,8;999,8;999,5;2,6;52;5,4
CORURIPE;05/11/2023;700;24,2;24,6;24,2;1000;1000;999,8;2,3;55;5,2
CORURIPE;05/11/2023;800;24;24,2;24;1000,8;1000,8;999,9;2,2;53;4,6
